game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260522_004232,2026-05-22 00:42:32.551708,2026-05-22 00:44:57.409462,4,ALL_DEAD,None,0,,144.857754
20260522_004457,2026-05-22 00:44:57.413771,2026-05-22 00:45:39.972587,1,SUCCESS,C,4,"A,B,C,D",42.558816
20260522_004539,2026-05-22 00:45:39.976397,2026-05-22 00:46:17.599872,1,SUCCESS,C,4,"A,B,C,D",37.623475
20260522_004617,2026-05-22 00:46:17.603235,2026-05-22 00:46:54.560429,1,SUCCESS,C,4,"A,B,C,D",36.957194
20260522_004654,2026-05-22 00:46:54.563950,2026-05-22 00:47:31.854116,1,SUCCESS,C,4,"A,B,C,D",37.290166
20260522_004731,2026-05-22 00:47:31.857386,2026-05-22 00:48:05.520670,1,SUCCESS,C,4,"A,B,C,D",33.663284
20260522_004805,2026-05-22 00:48:05.524813,2026-05-22 00:48:37.550447,1,SUCCESS,C,4,"A,B,C,D",32.025634
20260522_004837,2026-05-22 00:48:37.552080,2026-05-22 00:49:08.982149,1,SUCCESS,C,4,"A,B,C,D",31.430069
20260522_004908,2026-05-22 00:49:08.986494,2026-05-22 00:49:43.687229,1,SUCCESS,C,4,"A,B,C,D",34.700735
20260522_004943,2026-05-22 00:49:43.691815,2026-05-22 00:50:12.628911,1,SUCCESS,C,4,"A,B,C,D",28.937096
20260522_005012,2026-05-22 00:50:12.631032,2026-05-22 00:50:43.984305,1,SUCCESS,C,4,"A,B,C,D",31.353273
