player,game_id,survival,coins
A,20260522_015049,True,2
B,20260522_015049,False,0
C,20260522_015049,True,2
D,20260522_015049,False,0
A,20260522_015423,True,2
B,20260522_015423,False,0
C,20260522_015423,True,2
D,20260522_015423,False,0
A,20260522_015706,True,3
B,20260522_015706,True,4
C,20260522_015706,True,3
D,20260522_015706,True,4
A,20260522_015822,True,3
B,20260522_015822,True,4
C,20260522_015822,True,3
D,20260522_015822,True,4
A,20260522_015931,False,0
B,20260522_015931,False,0
C,20260522_015931,False,0
D,20260522_015931,False,0
A,20260522_020247,True,3
B,20260522_020247,False,0
C,20260522_020247,True,3
D,20260522_020247,True,4
A,20260522_020724,True,3
B,20260522_020724,True,4
C,20260522_020724,True,3
D,20260522_020724,True,4
A,20260522_021035,True,3
B,20260522_021035,True,4
C,20260522_021035,True,3
D,20260522_021035,True,4
A,20260522_021130,True,3
B,20260522_021130,True,4
C,20260522_021130,True,3
D,20260522_021130,True,4
A,20260522_021218,True,3
B,20260522_021218,True,4
C,20260522_021218,True,3
D,20260522_021218,True,4
A,20260522_021253,True,3
B,20260522_021253,True,4
C,20260522_021253,True,3
D,20260522_021253,True,4
