player,game_id,survival,coins
A,20260521_150147,False,0
B,20260521_150147,False,0
C,20260521_150147,False,0
D,20260521_150147,False,0
A,20260521_150502,True,3
B,20260521_150502,True,3
C,20260521_150502,True,3
D,20260521_150502,False,0
A,20260521_151402,True,3
B,20260521_151402,True,4
C,20260521_151402,True,3
D,20260521_151402,True,4
A,20260521_151536,True,3
B,20260521_151536,True,4
C,20260521_151536,True,3
D,20260521_151536,True,4
A,20260521_151657,True,3
B,20260521_151657,True,4
C,20260521_151657,True,3
D,20260521_151657,True,4
A,20260521_151735,True,3
B,20260521_151735,True,4
C,20260521_151735,True,3
D,20260521_151735,True,4
A,20260521_151812,True,3
B,20260521_151812,True,4
C,20260521_151812,True,3
D,20260521_151812,True,4
A,20260521_151841,True,3
B,20260521_151841,True,4
C,20260521_151841,True,3
D,20260521_151841,True,4
A,20260521_151858,True,3
B,20260521_151858,True,4
C,20260521_151858,True,3
D,20260521_151858,True,4
A,20260521_151920,True,3
B,20260521_151920,True,4
C,20260521_151920,True,3
D,20260521_151920,True,4
A,20260521_151937,True,3
B,20260521_151937,True,4
C,20260521_151937,True,3
D,20260521_151937,True,4
