player,game_id,survival,coins
A,20260531_004914,False,0
B,20260531_004914,False,0
C,20260531_004914,True,2
D,20260531_004914,True,4
A,20260531_005127,False,0
B,20260531_005127,False,0
C,20260531_005127,True,2
D,20260531_005127,True,4
A,20260531_005344,False,0
B,20260531_005344,False,0
C,20260531_005344,True,2
D,20260531_005344,True,4
A,20260531_005830,True,3
B,20260531_005830,False,0
C,20260531_005830,True,2
D,20260531_005830,True,4
A,20260531_010238,True,3
B,20260531_010238,True,3
C,20260531_010238,True,3
D,20260531_010238,False,0
A,20260531_010732,True,3
B,20260531_010732,True,4
C,20260531_010732,True,3
D,20260531_010732,True,4
A,20260531_011017,True,3
B,20260531_011017,True,4
C,20260531_011017,True,3
D,20260531_011017,True,4
A,20260531_011126,True,3
B,20260531_011126,True,4
C,20260531_011126,True,3
D,20260531_011126,True,4
A,20260531_011206,True,3
B,20260531_011206,True,4
C,20260531_011206,True,3
D,20260531_011206,True,4
A,20260531_011306,True,3
B,20260531_011306,True,4
C,20260531_011306,True,3
D,20260531_011306,True,4
A,20260531_011335,True,3
B,20260531_011335,True,4
C,20260531_011335,True,3
D,20260531_011335,True,4
