player,game_id,survival,coins
A,20251214_000943,False,0
B,20251214_000943,False,0
C,20251214_000943,True,2
D,20251214_000943,False,0
A,20251214_002104,True,3
B,20251214_002104,True,4
C,20251214_002104,True,3
D,20251214_002104,True,4
A,20251214_002540,True,3
B,20251214_002540,True,4
C,20251214_002540,True,3
D,20251214_002540,True,4
A,20251214_003029,True,4
B,20251214_003029,True,4
C,20251214_003029,True,4
D,20251214_003029,True,4
A,20251214_003412,True,4
B,20251214_003412,True,4
C,20251214_003412,True,4
D,20251214_003412,True,4
A,20251214_003918,True,4
B,20251214_003918,True,4
C,20251214_003918,True,4
D,20251214_003918,True,4
A,20251214_004228,True,4
B,20251214_004228,True,4
C,20251214_004228,True,4
D,20251214_004228,True,4
A,20251214_004531,True,4
B,20251214_004531,True,4
C,20251214_004531,True,4
D,20251214_004531,True,4
A,20251214_004832,True,4
B,20251214_004832,True,4
C,20251214_004832,True,4
D,20251214_004832,True,4
A,20251214_005138,True,4
B,20251214_005138,True,4
C,20251214_005138,True,4
D,20251214_005138,True,4
A,20251214_005406,True,4
B,20251214_005406,True,4
C,20251214_005406,True,4
D,20251214_005406,True,4
