game_id,agent_id,model,survived,was_winner,game_outcome,total_rounds,reflection
20251214_000943,A,openai/gpt-5.1,False,False,SUCCESS,4,[No reflection - reflection_mode is 'none']
20251214_000943,B,openai/gpt-5.1,False,False,SUCCESS,4,[No reflection - reflection_mode is 'none']
20251214_000943,C,openai/gpt-5.1,True,True,SUCCESS,4,[No reflection - reflection_mode is 'none']
20251214_000943,D,dummy,False,False,SUCCESS,4,[No reflection - reflection_mode is 'none']
20251214_002104,A,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_002104,B,openai/gpt-5.1,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_002104,C,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_002104,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_002540,A,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_002540,B,openai/gpt-5.1,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_002540,C,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_002540,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_003029,A,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_003029,B,openai/gpt-5.1,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_003029,C,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_003029,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_003412,A,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_003412,B,openai/gpt-5.1,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_003412,C,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_003412,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_003918,A,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_003918,B,openai/gpt-5.1,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_003918,C,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_003918,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_004228,A,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_004228,B,openai/gpt-5.1,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_004228,C,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_004228,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_004531,A,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_004531,B,openai/gpt-5.1,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_004531,C,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_004531,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_004832,A,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_004832,B,openai/gpt-5.1,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_004832,C,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_004832,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_005138,A,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_005138,B,openai/gpt-5.1,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_005138,C,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_005138,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_005406,A,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_005406,B,openai/gpt-5.1,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_005406,C,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251214_005406,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
