game_id,round,question_id,capsule_label,correct_answer,player_answers
20251214_000943,1,Q1,Q1-A+B+C,11,"A,B,C:11"
20251214_000943,1,Q2,Q2-B+A,60,"B,A:60"
20251214_000943,1,Q3,Q3-C,75,C:75
20251214_000943,1,Q4,Q4-D,34,D:wrong answer
20251214_000943,2,Q1,Q1-A+B+C,11,"A,B,C:11"
20251214_000943,2,Q2,Q2-B+A,60,"B,A:60"
20251214_000943,2,Q3,Q3-C,75,C:75
20251214_000943,2,Q4,Q4-D,34,D:wrong answer
20251214_000943,3,Q1,Q1-A+B+C,11,"A,B,C:11"
20251214_000943,3,Q2,Q2-B+A,60,"B,A:60"
20251214_000943,3,Q3,Q3-C,75,C:75
20251214_000943,3,Q4,Q4-D,34,D:wrong answer
20251214_000943,3,Q4,Q4-C,34,C:34
20251214_000943,4,Q1,Q1-A+B+C,11,"A,B,C:11"
20251214_000943,4,Q2,Q2-B+A,60,"B,A:60"
20251214_000943,4,Q3,Q3-C,75,C:75
20251214_000943,4,Q4,Q4-D,34,D:wrong answer
20251214_000943,4,Q4,Q4-C,34,C:34
20251214_002104,1,Q1,Q1-A,77,A:77
20251214_002104,1,Q2,Q2-B,5,B:5
20251214_002104,1,Q3,Q3-C+A,8,"C,A:8"
20251214_002104,1,Q4,Q4-D+C,45,"D,C:45"
20251214_002540,1,Q1,Q1-A,43,A:43
20251214_002540,1,Q2,Q2-B,88,B:88
20251214_002540,1,Q3,Q3-C,70,C:70
20251214_002540,1,Q4,Q4-D+A+C,6,"D,A,C:6"
20251214_003029,1,Q1,Q1-A,76,A:76
20251214_003029,1,Q2,Q2-B,48,B:48
20251214_003029,1,Q3,Q3-C,39,C:39
20251214_003029,1,Q4,Q4-D,37,D:37
20251214_003412,1,Q1,Q1-A,47,A:47
20251214_003412,1,Q2,Q2-B,8,B:8
20251214_003412,1,Q3,Q3-C,7,C:7
20251214_003412,1,Q4,Q4-D,6,D:6
20251214_003918,1,Q1,Q1-A,82,A:82
20251214_003918,1,Q2,Q2-B,56,B:56
20251214_003918,1,Q3,Q3-C,88,C:88
20251214_003918,1,Q4,Q4-D,66,D:66
20251214_004228,1,Q1,Q1-A,60,A:60
20251214_004228,1,Q2,Q2-B,54,B:54
20251214_004228,1,Q3,Q3-C,86,C:86
20251214_004228,1,Q4,Q4-D,9,D:9
20251214_004531,1,Q1,Q1-A,80,A:80
20251214_004531,1,Q2,Q2-B,75,B:75
20251214_004531,1,Q3,Q3-C,5,C:5
20251214_004531,1,Q4,Q4-D,48,D:48
20251214_004832,1,Q1,Q1-A,86,A:86
20251214_004832,1,Q2,Q2-B,64,B:64
20251214_004832,1,Q3,Q3-C,78,C:78
20251214_004832,1,Q4,Q4-D,18,D:18
20251214_005138,1,Q1,Q1-A,38,A:38
20251214_005138,1,Q2,Q2-B,37,B:37
20251214_005138,1,Q3,Q3-C,63,C:63
20251214_005138,1,Q4,Q4-D,61,D:61
20251214_005406,1,Q1,Q1-A,38,A:38
20251214_005406,1,Q2,Q2-B,23,B:23
20251214_005406,1,Q3,Q3-C,79,C:79
20251214_005406,1,Q4,Q4-D,8,D:8
