player,game_id,survival,coins
A,20260519_221100,False,0
B,20260519_221100,False,0
C,20260519_221100,False,0
D,20260519_221100,False,0
A,20260519_221301,True,3
B,20260519_221301,True,4
C,20260519_221301,True,3
D,20260519_221301,True,4
A,20260519_221341,True,3
B,20260519_221341,True,4
C,20260519_221341,True,3
D,20260519_221341,True,4
A,20260519_221418,True,3
B,20260519_221418,True,4
C,20260519_221418,True,3
D,20260519_221418,True,4
A,20260519_221455,True,3
B,20260519_221455,True,4
C,20260519_221455,True,3
D,20260519_221455,True,4
A,20260519_221541,True,3
B,20260519_221541,True,4
C,20260519_221541,True,3
D,20260519_221541,True,4
A,20260519_221630,True,3
B,20260519_221630,True,4
C,20260519_221630,True,3
D,20260519_221630,True,4
A,20260519_221740,True,3
B,20260519_221740,True,4
C,20260519_221740,True,3
D,20260519_221740,True,4
A,20260519_221904,True,3
B,20260519_221904,True,4
C,20260519_221904,True,3
D,20260519_221904,True,4
A,20260519_222006,True,3
B,20260519_222006,True,4
C,20260519_222006,True,3
D,20260519_222006,True,4
A,20260519_222036,True,3
B,20260519_222036,True,4
C,20260519_222036,True,3
D,20260519_222036,True,4
