game_id,round,agent_id,agent_decision,whom_to_verify,agent_status_end_of_round,death_reason,defaulted_to_pass,coins_end_of_round
20260531_010142,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260531_010142,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260531_010142,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260531_010142,1,D,Pass,N/A,DIED,no_volunteer,False,0
20260531_010142,2,C,Verify: Q4,N/A,ALIVE,N/A,False,2
20260531_010142,2,D,N/A,N/A,DEAD,N/A,False,0
20260531_010142,2,A,Verify: Q4,N/A,DIED,no_volunteer,False,0
20260531_010142,2,B,Verify: Q4,N/A,ALIVE,N/A,False,2
20260531_010142,3,C,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-A+B+C",N/A,ALIVE,N/A,False,2
20260531_010142,3,D,N/A,N/A,DEAD,N/A,False,0
20260531_010142,3,A,N/A,N/A,DEAD,N/A,False,0
20260531_010142,3,B,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-A+B+C",N/A,ALIVE,N/A,False,2
20260531_010437,1,C,Verify: Q2,N/A,ALIVE,N/A,False,3
20260531_010437,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260531_010437,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260531_010437,1,D,Pass,N/A,DIED,no_volunteer,False,0
20260531_010437,2,C,Verify: Q4,N/A,ALIVE,N/A,False,2
20260531_010437,2,D,N/A,N/A,DEAD,N/A,False,0
20260531_010437,2,A,Verify: Q4,N/A,DIED,no_volunteer,False,0
20260531_010437,2,B,Verify: Q4,N/A,ALIVE,N/A,False,2
20260531_010437,3,C,"Volunteer: Q1-A+B, Q2-B+A+C, Q3-C, Q4-D+A+B+C",N/A,ALIVE,N/A,False,2
20260531_010437,3,D,N/A,N/A,DEAD,N/A,False,0
20260531_010437,3,A,N/A,N/A,DEAD,N/A,False,0
20260531_010437,3,B,"Volunteer: Q1-A+B, Q2-B+A+C, Q3-C, Q4-D+A+B+C",N/A,ALIVE,N/A,False,2
20260531_010649,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260531_010649,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260531_010649,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260531_010649,1,D,Pass,N/A,ALIVE,N/A,False,4
20260531_010844,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260531_010844,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260531_010844,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260531_010844,1,D,Pass,N/A,ALIVE,N/A,False,4
20260531_010953,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260531_010953,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,DIED,wrong_password,False,0
20260531_010953,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260531_010953,1,D,Pass,N/A,ALIVE,N/A,False,4
20260531_010953,2,C,"Volunteer: Q1-A+B, Q2-B, Q3-C, Q4-C",N/A,ALIVE,N/A,False,3
20260531_010953,2,D,Pass,N/A,ALIVE,N/A,False,4
20260531_010953,2,A,N/A,N/A,DEAD,N/A,False,0
20260531_010953,2,B,Verify: Q3,N/A,ALIVE,N/A,False,2
20260531_011217,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260531_011217,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260531_011217,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260531_011217,1,D,Pass,N/A,ALIVE,N/A,False,4
20260531_011433,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260531_011433,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260531_011433,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260531_011433,1,D,Pass,N/A,ALIVE,N/A,False,4
20260531_011528,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260531_011528,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260531_011528,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260531_011528,1,D,Pass,N/A,ALIVE,N/A,False,4
20260531_011602,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260531_011602,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260531_011602,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260531_011602,1,D,Pass,N/A,ALIVE,N/A,False,4
20260531_011631,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260531_011631,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260531_011631,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260531_011631,1,D,Pass,N/A,ALIVE,N/A,False,4
20260531_011703,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20260531_011703,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260531_011703,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260531_011703,1,D,Pass,N/A,ALIVE,N/A,False,4
