game_id,agent_id,model,survived,was_winner,game_outcome,total_rounds,reflection
20260531_002153,A,anthropic:claude-opus-4-6,False,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260531_002153,B,anthropic:claude-opus-4-6,True,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260531_002153,C,anthropic:claude-opus-4-6,True,True,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260531_002153,D,dummy,False,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260531_002643,A,anthropic:claude-opus-4-6,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_002643,B,anthropic:claude-opus-4-6,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_002643,C,anthropic:claude-opus-4-6,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_002643,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_002746,A,anthropic:claude-opus-4-6,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_002746,B,anthropic:claude-opus-4-6,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_002746,C,anthropic:claude-opus-4-6,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_002746,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_002835,A,anthropic:claude-opus-4-6,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_002835,B,anthropic:claude-opus-4-6,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_002835,C,anthropic:claude-opus-4-6,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_002835,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_002920,A,anthropic:claude-opus-4-6,False,False,SUCCESS,4,[No reflection - reflection_mode is 'none']
20260531_002920,B,anthropic:claude-opus-4-6,False,False,SUCCESS,4,[No reflection - reflection_mode is 'none']
20260531_002920,C,anthropic:claude-opus-4-6,True,True,SUCCESS,4,[No reflection - reflection_mode is 'none']
20260531_002920,D,dummy,False,False,SUCCESS,4,[No reflection - reflection_mode is 'none']
20260531_003223,A,anthropic:claude-opus-4-6,False,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260531_003223,B,anthropic:claude-opus-4-6,True,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260531_003223,C,anthropic:claude-opus-4-6,True,True,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260531_003223,D,dummy,True,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260531_003506,A,anthropic:claude-opus-4-6,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_003506,B,anthropic:claude-opus-4-6,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_003506,C,anthropic:claude-opus-4-6,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_003506,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_003658,A,anthropic:claude-opus-4-6,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_003658,B,anthropic:claude-opus-4-6,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_003658,C,anthropic:claude-opus-4-6,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_003658,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_003740,A,anthropic:claude-opus-4-6,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_003740,B,anthropic:claude-opus-4-6,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_003740,C,anthropic:claude-opus-4-6,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_003740,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_003812,A,anthropic:claude-opus-4-6,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_003812,B,anthropic:claude-opus-4-6,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_003812,C,anthropic:claude-opus-4-6,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_003812,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_003836,A,anthropic:claude-opus-4-6,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_003836,B,anthropic:claude-opus-4-6,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_003836,C,anthropic:claude-opus-4-6,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260531_003836,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
