player,game_id,survival,coins
A,20260531_002153,False,0
B,20260531_002153,True,2
C,20260531_002153,True,2
D,20260531_002153,False,0
A,20260531_002643,True,4
B,20260531_002643,True,3
C,20260531_002643,True,3
D,20260531_002643,True,4
A,20260531_002746,True,4
B,20260531_002746,True,3
C,20260531_002746,True,3
D,20260531_002746,True,4
A,20260531_002835,True,4
B,20260531_002835,True,3
C,20260531_002835,True,3
D,20260531_002835,True,4
A,20260531_002920,False,0
B,20260531_002920,False,0
C,20260531_002920,True,1
D,20260531_002920,False,0
A,20260531_003223,False,0
B,20260531_003223,True,3
C,20260531_003223,True,3
D,20260531_003223,True,4
A,20260531_003506,True,4
B,20260531_003506,True,3
C,20260531_003506,True,3
D,20260531_003506,True,4
A,20260531_003658,True,4
B,20260531_003658,True,3
C,20260531_003658,True,3
D,20260531_003658,True,4
A,20260531_003740,True,4
B,20260531_003740,True,3
C,20260531_003740,True,3
D,20260531_003740,True,4
A,20260531_003812,True,4
B,20260531_003812,True,3
C,20260531_003812,True,3
D,20260531_003812,True,4
A,20260531_003836,True,4
B,20260531_003836,True,3
C,20260531_003836,True,3
D,20260531_003836,True,4
