game_id,round,question_id,capsule_label,correct_answer,player_answers
20260531_002153,1,Q1,Q1-A+B+C,87,"A,B,C:87"
20260531_002153,1,Q2,Q2-B+A,11,"B,A:11"
20260531_002153,1,Q3,Q3-C,90,C:90
20260531_002153,1,Q4,Q4-D,9,D:wrong answer
20260531_002153,2,Q1,Q1-A+B+C,87,"A,B,C:87"
20260531_002153,2,Q2,Q2-B+A,11,"B,A:11"
20260531_002153,2,Q3,Q3-C+B,90,"C,B:90"
20260531_002153,2,Q4,Q4-D,9,D:wrong answer
20260531_002153,2,Q4,Q4-C,9,C:9
20260531_002153,3,Q1,Q1-A+B+C,87,"A,B,C:87"
20260531_002153,3,Q2,Q2-B+A,11,"B,A:11"
20260531_002153,3,Q3,Q3-C+B,90,"C,B:90"
20260531_002153,3,Q4,Q4-D,9,D:wrong answer
20260531_002153,3,Q4,Q4-C,9,C:9
20260531_002643,1,Q1,Q1-A+B+C,90,"A,B,C:90"
20260531_002643,1,Q2,Q2-B,77,B:77
20260531_002643,1,Q3,Q3-C,8,C:8
20260531_002643,1,Q4,Q4-D,10,D:10
20260531_002746,1,Q1,Q1-A+B+C,75,"A,B,C:75"
20260531_002746,1,Q2,Q2-B,9,B:9
20260531_002746,1,Q3,Q3-C,37,C:37
20260531_002746,1,Q4,Q4-D,80,D:80
20260531_002835,1,Q1,Q1-A+B+C,34,"A,B,C:34"
20260531_002835,1,Q2,Q2-B,39,B:39
20260531_002835,1,Q3,Q3-C,6,C:6
20260531_002835,1,Q4,Q4-D,79,D:79
20260531_002920,1,Q1,Q1-A+B+C,84,"A,B,C:84"
20260531_002920,1,Q2,Q2-B,66,B:66
20260531_002920,1,Q3,Q3-C,43,C:43
20260531_002920,1,Q4,Q4-D,45,D:wrong answer
20260531_002920,2,Q1,Q1-A+B+C,84,"A,B,C:84"
20260531_002920,2,Q2,Q2-B+C,66,"B,C:66"
20260531_002920,2,Q3,Q3-C+B,43,"C,B:43"
20260531_002920,2,Q4,Q4-D,45,D:wrong answer
20260531_002920,3,Q1,Q1-A+B+C,84,"A,B,C:84"
20260531_002920,3,Q2,Q2-B+C,66,"B,C:66"
20260531_002920,3,Q3,Q3-C+B,43,"C,B:43"
20260531_002920,3,Q4,Q4-D,45,D:wrong answer
20260531_002920,3,Q4,Q4-C,45,C:45
20260531_002920,4,Q1,Q1-A+B+C,84,"A,B,C:84"
20260531_002920,4,Q2,Q2-B+C,66,"B,C:66"
20260531_002920,4,Q3,Q3-C+B,43,"C,B:43"
20260531_002920,4,Q4,Q4-D,45,D:wrong answer
20260531_002920,4,Q4,Q4-C,45,C:45
20260531_003223,1,Q1,Q1-A+C,18,"A,C:18"
20260531_003223,1,Q2,Q2-B+A,39,"B,A:39"
20260531_003223,1,Q3,Q3-C,39,C:39
20260531_003223,1,Q4,Q4-D+B,7,"D,B:7"
20260531_003223,2,Q1,Q1-A+C,18,"A,C:18"
20260531_003223,2,Q2,Q2-B+A,39,"B,A:39"
20260531_003223,2,Q3,Q3-C,39,C:39
20260531_003223,2,Q4,Q4-D+B,7,"D,B:7"
20260531_003506,1,Q1,Q1-A+C,36,"A,C:36"
20260531_003506,1,Q2,Q2-B,45,B:45
20260531_003506,1,Q3,Q3-C,8,C:8
20260531_003506,1,Q4,Q4-D+B,48,"D,B:48"
20260531_003658,1,Q1,Q1-A+C,38,"A,C:38"
20260531_003658,1,Q2,Q2-B,84,B:84
20260531_003658,1,Q3,Q3-C,75,C:75
20260531_003658,1,Q4,Q4-D+B,6,"D,B:6"
20260531_003740,1,Q1,Q1-A+C,73,"A,C:73"
20260531_003740,1,Q2,Q2-B,60,B:60
20260531_003740,1,Q3,Q3-C,7,C:7
20260531_003740,1,Q4,Q4-D+B,64,"D,B:64"
20260531_003812,1,Q1,Q1-A+C,8,"A,C:8"
20260531_003812,1,Q2,Q2-B,77,B:77
20260531_003812,1,Q3,Q3-C,38,C:38
20260531_003812,1,Q4,Q4-D+B,38,"D,B:38"
20260531_003836,1,Q1,Q1-A+C,34,"A,C:34"
20260531_003836,1,Q2,Q2-B,83,B:83
20260531_003836,1,Q3,Q3-C,29,C:29
20260531_003836,1,Q4,Q4-D+B,61,"D,B:61"
