game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260520_010633,2026-05-20 01:06:33.356267,2026-05-20 01:08:45.111801,4,ALL_DEAD,None,0,,131.755534
20260520_010845,2026-05-20 01:08:45.116368,2026-05-20 01:11:40.963812,3,SUCCESS,C,2,"C,D",175.847444
20260520_011140,2026-05-20 01:11:40.966521,2026-05-20 01:15:13.358094,2,SUCCESS,C,3,"A,C,D",212.391573
20260520_011513,2026-05-20 01:15:13.363992,2026-05-20 01:20:52.614679,3,SUCCESS,B,2,"A,B",339.250687
20260520_012052,2026-05-20 01:20:52.617569,2026-05-20 01:23:52.533484,2,SUCCESS,C,3,"B,C,D",179.915915
20260520_012352,2026-05-20 01:23:52.536179,2026-05-20 01:26:12.721914,2,SUCCESS,A,3,"A,C,D",140.185735
20260520_012612,2026-05-20 01:26:12.724388,2026-05-20 01:28:26.263183,1,SUCCESS,B,4,"A,B,C,D",133.538795
20260520_012826,2026-05-20 01:28:26.265597,2026-05-20 01:30:05.556703,1,SUCCESS,B,4,"A,B,C,D",99.291106
20260520_013005,2026-05-20 01:30:05.573416,2026-05-20 01:31:03.744769,1,SUCCESS,B,4,"A,B,C,D",58.171353
20260520_013103,2026-05-20 01:31:03.747236,2026-05-20 01:31:42.081336,1,SUCCESS,B,4,"A,B,C,D",38.3341
20260520_013142,2026-05-20 01:31:42.083810,2026-05-20 01:32:04.832091,1,SUCCESS,B,4,"A,B,C,D",22.748281
