player,game_id,survival,coins
A,20251214_204711,False,0
B,20251214_204711,True,2
C,20251214_204711,True,2
D,20251214_204711,False,0
A,20251214_205757,True,2
B,20251214_205757,True,3
C,20251214_205757,False,0
D,20251214_205757,True,4
A,20251214_210430,False,0
B,20251214_210430,True,3
C,20251214_210430,True,3
D,20251214_210430,True,4
A,20251214_211417,True,4
B,20251214_211417,True,3
C,20251214_211417,True,3
D,20251214_211417,True,4
A,20251214_212225,True,4
B,20251214_212225,True,3
C,20251214_212225,True,3
D,20251214_212225,True,4
A,20251214_212802,True,4
B,20251214_212802,True,3
C,20251214_212802,True,4
D,20251214_212802,True,4
A,20251214_213616,True,4
B,20251214_213616,True,3
C,20251214_213616,True,4
D,20251214_213616,True,4
A,20251214_214306,True,4
B,20251214_214306,True,3
C,20251214_214306,True,4
D,20251214_214306,True,4
A,20251214_214706,True,4
B,20251214_214706,True,3
C,20251214_214706,True,4
D,20251214_214706,True,4
A,20251214_215036,True,4
B,20251214_215036,True,4
C,20251214_215036,True,4
D,20251214_215036,True,4
A,20251214_215312,True,4
B,20251214_215312,True,4
C,20251214_215312,True,4
D,20251214_215312,True,4
