game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20251214_204711,2025-12-14 20:47:11.659582,2025-12-14 20:57:57.306745,3,SUCCESS,B,2,"B,C",645.647163
20251214_205757,2025-12-14 20:57:57.312029,2025-12-14 21:04:30.441712,2,SUCCESS,B,3,"A,B,D",393.129683
20251214_210430,2025-12-14 21:04:30.446809,2025-12-14 21:14:17.104505,2,SUCCESS,C,3,"B,C,D",586.657696
20251214_211417,2025-12-14 21:14:17.112310,2025-12-14 21:22:25.019100,1,SUCCESS,A,4,"A,B,C,D",487.90679
20251214_212225,2025-12-14 21:22:25.022447,2025-12-14 21:28:02.856439,1,SUCCESS,A,4,"A,B,C,D",337.833992
20251214_212802,2025-12-14 21:28:02.859918,2025-12-14 21:36:16.661585,1,SUCCESS,A,4,"A,B,C,D",493.801667
20251214_213616,2025-12-14 21:36:16.667434,2025-12-14 21:43:06.794297,1,SUCCESS,A,4,"A,B,C,D",410.126863
20251214_214306,2025-12-14 21:43:06.797707,2025-12-14 21:47:06.018696,1,SUCCESS,A,4,"A,B,C,D",239.220989
20251214_214706,2025-12-14 21:47:06.021799,2025-12-14 21:50:36.973872,1,SUCCESS,A,4,"A,B,C,D",210.952073
20251214_215036,2025-12-14 21:50:36.979545,2025-12-14 21:53:12.776088,1,SUCCESS,A,4,"A,B,C,D",155.796543
20251214_215312,2025-12-14 21:53:12.779467,2025-12-14 21:56:00.820571,1,SUCCESS,A,4,"A,B,C,D",168.041104
