game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260522_023140,2026-05-22 02:31:40.062558,2026-05-22 02:34:29.302124,3,SUCCESS,C,2,"C,D",169.239566
20260522_023429,2026-05-22 02:34:29.306198,2026-05-22 02:38:31.106937,3,SUCCESS,C,2,"A,C",241.800739
20260522_023831,2026-05-22 02:38:31.111880,2026-05-22 02:40:02.186381,1,SUCCESS,B,4,"A,B,C,D",91.074501
20260522_024002,2026-05-22 02:40:02.209866,2026-05-22 02:41:40.129637,1,SUCCESS,B,4,"A,B,C,D",97.919771
20260522_024140,2026-05-22 02:41:40.134632,2026-05-22 02:44:57.042922,2,SUCCESS,A,3,"A,C,D",196.90829
20260522_024457,2026-05-22 02:44:57.044534,2026-05-22 02:48:59.072097,2,SUCCESS,B,3,"A,B,D",242.027563
20260522_024859,2026-05-22 02:48:59.076938,2026-05-22 02:52:49.134648,2,SUCCESS,B,3,"A,B,C",230.05771
20260522_025249,2026-05-22 02:52:49.140334,2026-05-22 02:56:39.020051,1,SUCCESS,B,4,"A,B,C,D",229.879717
20260522_025639,2026-05-22 02:56:39.024519,2026-05-22 02:57:58.975351,1,SUCCESS,A,4,"A,B,C,D",79.950832
20260522_025758,2026-05-22 02:57:58.980422,2026-05-22 02:58:48.656569,1,SUCCESS,B,4,"A,B,C,D",49.676147
20260522_025848,2026-05-22 02:58:48.659291,2026-05-22 02:59:25.075748,1,SUCCESS,B,4,"A,B,C,D",36.416457
