player,game_id,survival,coins
A,20260522_023140,False,0
B,20260522_023140,False,0
C,20260522_023140,True,2
D,20260522_023140,True,4
A,20260522_023429,True,2
B,20260522_023429,False,0
C,20260522_023429,True,2
D,20260522_023429,False,0
A,20260522_023831,True,3
B,20260522_023831,True,4
C,20260522_023831,True,3
D,20260522_023831,True,4
A,20260522_024002,True,3
B,20260522_024002,True,4
C,20260522_024002,True,3
D,20260522_024002,True,4
A,20260522_024140,True,3
B,20260522_024140,False,0
C,20260522_024140,True,3
D,20260522_024140,True,4
A,20260522_024457,True,3
B,20260522_024457,True,3
C,20260522_024457,False,0
D,20260522_024457,True,4
A,20260522_024859,True,3
B,20260522_024859,True,3
C,20260522_024859,True,3
D,20260522_024859,False,0
A,20260522_025249,True,4
B,20260522_025249,True,4
C,20260522_025249,True,3
D,20260522_025249,True,4
A,20260522_025639,True,4
B,20260522_025639,True,4
C,20260522_025639,True,3
D,20260522_025639,True,4
A,20260522_025758,True,4
B,20260522_025758,True,4
C,20260522_025758,True,3
D,20260522_025758,True,4
A,20260522_025848,True,4
B,20260522_025848,True,4
C,20260522_025848,True,3
D,20260522_025848,True,4
