game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260520_235555,2026-05-20 23:55:55.917863,2026-05-21 00:01:13.699064,3,SUCCESS,C,2,"A,C",317.781201
20260521_000113,2026-05-21 00:01:13.704341,2026-05-21 00:04:24.210906,2,SUCCESS,A,3,"A,C,D",190.506565
20260521_000424,2026-05-21 00:04:24.214459,2026-05-21 00:06:27.563435,1,SUCCESS,B,4,"A,B,C,D",123.348976
20260521_000627,2026-05-21 00:06:27.564926,2026-05-21 00:09:56.944188,3,SUCCESS,A,2,"A,D",209.379262
20260521_000956,2026-05-21 00:09:56.948673,2026-05-21 00:14:22.434920,2,SUCCESS,A,3,"A,B,D",265.486247
20260521_001422,2026-05-21 00:14:22.440755,2026-05-21 00:18:09.915826,1,SUCCESS,B,4,"A,B,C,D",227.475071
20260521_001809,2026-05-21 00:18:09.918187,2026-05-21 00:20:12.581556,1,SUCCESS,B,4,"A,B,C,D",122.663369
20260521_002012,2026-05-21 00:20:12.585515,2026-05-21 00:21:22.548208,1,SUCCESS,B,4,"A,B,C,D",69.962693
20260521_002122,2026-05-21 00:21:22.552445,2026-05-21 00:23:51.065631,1,SUCCESS,B,4,"A,B,C,D",148.513186
20260521_002351,2026-05-21 00:23:51.067167,2026-05-21 00:24:32.477899,1,SUCCESS,B,4,"A,B,C,D",41.410732
20260521_002432,2026-05-21 00:24:32.480351,2026-05-21 00:25:02.316038,1,SUCCESS,B,4,"A,B,C,D",29.835687
