player,game_id,survival,coins
A,20260520_023828,False,0
B,20260520_023828,True,1
C,20260520_023828,False,0
D,20260520_023828,False,0
A,20260520_023940,False,0
B,20260520_023940,False,0
C,20260520_023940,True,1
D,20260520_023940,False,0
A,20260520_024101,True,1
B,20260520_024101,False,0
C,20260520_024101,False,0
D,20260520_024101,False,0
A,20260520_024155,True,1
B,20260520_024155,False,0
C,20260520_024155,False,0
D,20260520_024155,False,0
A,20260520_024303,False,0
B,20260520_024303,False,0
C,20260520_024303,False,0
D,20260520_024303,False,0
A,20260520_024346,False,0
B,20260520_024346,False,0
C,20260520_024346,False,0
D,20260520_024346,False,0
A,20260520_024432,True,2
B,20260520_024432,False,0
C,20260520_024432,True,1
D,20260520_024432,False,0
A,20260520_024606,True,2
B,20260520_024606,False,0
C,20260520_024606,False,0
D,20260520_024606,True,4
A,20260520_024709,False,0
B,20260520_024709,False,0
C,20260520_024709,True,1
D,20260520_024709,False,0
A,20260520_024846,False,0
B,20260520_024846,False,0
C,20260520_024846,True,1
D,20260520_024846,False,0
A,20260520_025051,False,0
B,20260520_025051,False,0
C,20260520_025051,True,1
D,20260520_025051,False,0
