game_id,round,agent_id,agent_decision,whom_to_verify,agent_status_end_of_round,death_reason,defaulted_to_pass,coins_end_of_round
20260520_202207,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_202207,1,B,Pass,N/A,DIED,no_volunteer,False,0
20260520_202207,1,A,Pass,N/A,ALIVE,N/A,False,4
20260520_202207,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_202207,2,C,Verify: Q2,N/A,ALIVE,N/A,False,2
20260520_202207,2,B,N/A,N/A,DEAD,N/A,False,0
20260520_202207,2,D,Pass,N/A,DIED,no_volunteer,False,0
20260520_202207,2,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_202207,3,C,"Volunteer: Q1-A+C, Q2-B+A+C, Q3-C, Q4-D",N/A,ALIVE,N/A,False,2
20260520_202207,3,B,N/A,N/A,DEAD,N/A,False,0
20260520_202207,3,D,N/A,N/A,DEAD,N/A,False,0
20260520_202207,3,A,Verify: Q3,N/A,ALIVE,N/A,False,2
20260520_202419,1,C,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_202419,1,B,Verify: Q1,N/A,DIED,no_volunteer,False,0
20260520_202419,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_202419,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_202419,2,C,"Volunteer: Q1-A+B, Q2-B+A+C, Q3-C, Q4-D",N/A,ALIVE,N/A,False,3
20260520_202419,2,B,N/A,N/A,DEAD,N/A,False,0
20260520_202419,2,D,Pass,N/A,ALIVE,N/A,False,4
20260520_202419,2,A,Verify: Q3,N/A,ALIVE,N/A,False,2
20260520_202548,1,C,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_202548,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_202548,1,A,Verify: Q2,N/A,DIED,no_volunteer,False,0
20260520_202548,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_202548,2,C,"Volunteer: Q1-A+B, Q2-B+A+C, Q3-C, Q4-D",N/A,ALIVE,N/A,False,3
20260520_202548,2,B,"Volunteer: Q1-A+B, Q2-B+A+C, Q3-C, Q4-D",N/A,ALIVE,N/A,False,3
20260520_202548,2,D,Pass,N/A,ALIVE,N/A,False,4
20260520_202548,2,A,N/A,N/A,DEAD,N/A,False,0
20260520_202654,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260520_202654,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_202654,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_202654,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_202805,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260520_202805,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_202805,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260520_202805,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_202830,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260520_202830,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_202830,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260520_202830,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_202917,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260520_202917,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_202917,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260520_202917,1,D,Pass,N/A,ALIVE,N/A,False,4
