player,game_id,survival,coins
A,20251210_143122,False,0
B,20251210_143122,True,1
C,20251210_143122,False,0
D,20251210_143122,False,0
A,20251210_144116,True,2
B,20251210_144116,True,2
C,20251210_144116,False,0
D,20251210_144116,False,0
A,20251210_144720,True,3
B,20251210_144720,True,3
C,20251210_144720,True,4
D,20251210_144720,True,4
A,20251210_144830,True,3
B,20251210_144830,True,3
C,20251210_144830,True,4
D,20251210_144830,True,4
A,20251210_145123,True,3
B,20251210_145123,True,3
C,20251210_145123,True,4
D,20251210_145123,True,4
A,20251210_145546,True,3
B,20251210_145546,True,3
C,20251210_145546,True,4
D,20251210_145546,True,4
A,20251210_145805,True,3
B,20251210_145805,True,4
C,20251210_145805,True,4
D,20251210_145805,True,4
A,20251210_150055,True,3
B,20251210_150055,True,4
C,20251210_150055,True,4
D,20251210_150055,True,4
A,20251210_150257,True,3
B,20251210_150257,True,4
C,20251210_150257,True,4
D,20251210_150257,True,4
A,20251210_150544,True,3
B,20251210_150544,True,4
C,20251210_150544,True,4
D,20251210_150544,True,4
A,20251210_150730,True,3
B,20251210_150730,True,4
C,20251210_150730,True,4
D,20251210_150730,True,4
