game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20251210_143122,2025-12-10 14:31:22.675410,2025-12-10 14:41:16.687955,4,SUCCESS,B,1,B,594.012545
20251210_144116,2025-12-10 14:41:16.690079,2025-12-10 14:47:20.556034,3,SUCCESS,B,2,"A,B",363.865955
20251210_144720,2025-12-10 14:47:20.558918,2025-12-10 14:48:30.696347,1,SUCCESS,C,4,"A,B,C,D",70.137429
20251210_144830,2025-12-10 14:48:30.700020,2025-12-10 14:51:23.973133,1,SUCCESS,C,4,"A,B,C,D",173.273113
20251210_145123,2025-12-10 14:51:23.975743,2025-12-10 14:55:46.654587,1,SUCCESS,C,4,"A,B,C,D",262.678844
20251210_145546,2025-12-10 14:55:46.657198,2025-12-10 14:58:05.866268,1,SUCCESS,C,4,"A,B,C,D",139.20907
20251210_145805,2025-12-10 14:58:05.869324,2025-12-10 15:00:55.972433,1,SUCCESS,C,4,"A,B,C,D",170.103109
20251210_150055,2025-12-10 15:00:55.976696,2025-12-10 15:02:57.144091,1,SUCCESS,C,4,"A,B,C,D",121.167395
20251210_150257,2025-12-10 15:02:57.148241,2025-12-10 15:05:44.719982,1,SUCCESS,C,4,"A,B,C,D",167.571741
20251210_150544,2025-12-10 15:05:44.722359,2025-12-10 15:07:30.686116,1,SUCCESS,C,4,"A,B,C,D",105.963757
20251210_150730,2025-12-10 15:07:30.689800,2025-12-10 15:09:58.806113,1,SUCCESS,C,4,"A,B,C,D",148.116313
