game_id,agent_id,model,survived,was_winner,game_outcome,total_rounds,reflection
20251210_143122,A,openai/gpt-5.1,False,False,SUCCESS,4,[No reflection - reflection_mode is 'none']
20251210_143122,B,openai/gpt-5.1,True,True,SUCCESS,4,[No reflection - reflection_mode is 'none']
20251210_143122,C,openai/gpt-5.1,False,False,SUCCESS,4,[No reflection - reflection_mode is 'none']
20251210_143122,D,dummy,False,False,SUCCESS,4,[No reflection - reflection_mode is 'none']
20251210_144116,A,openai/gpt-5.1,True,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20251210_144116,B,openai/gpt-5.1,True,True,SUCCESS,3,[No reflection - reflection_mode is 'none']
20251210_144116,C,openai/gpt-5.1,False,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20251210_144116,D,dummy,False,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20251210_144720,A,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_144720,B,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_144720,C,openai/gpt-5.1,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_144720,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_144830,A,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_144830,B,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_144830,C,openai/gpt-5.1,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_144830,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_145123,A,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_145123,B,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_145123,C,openai/gpt-5.1,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_145123,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_145546,A,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_145546,B,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_145546,C,openai/gpt-5.1,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_145546,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_145805,A,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_145805,B,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_145805,C,openai/gpt-5.1,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_145805,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_150055,A,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_150055,B,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_150055,C,openai/gpt-5.1,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_150055,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_150257,A,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_150257,B,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_150257,C,openai/gpt-5.1,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_150257,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_150544,A,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_150544,B,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_150544,C,openai/gpt-5.1,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_150544,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_150730,A,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_150730,B,openai/gpt-5.1,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_150730,C,openai/gpt-5.1,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20251210_150730,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
