game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260531_000435,2026-05-31 00:04:35.720804,2026-05-31 00:07:59.443902,4,SUCCESS,C,1,C,203.723098
20260531_000759,2026-05-31 00:07:59.445723,2026-05-31 00:08:54.828495,1,SUCCESS,A,4,"A,B,C,D",55.382772
20260531_000854,2026-05-31 00:08:54.830696,2026-05-31 00:10:11.445720,1,SUCCESS,A,4,"A,B,C,D",76.615024
20260531_001011,2026-05-31 00:10:11.447909,2026-05-31 00:10:48.189547,1,SUCCESS,A,4,"A,B,C,D",36.741638
20260531_001048,2026-05-31 00:10:48.191887,2026-05-31 00:12:49.179146,1,SUCCESS,A,4,"A,B,C,D",120.987259
20260531_001249,2026-05-31 00:12:49.181683,2026-05-31 00:13:55.743584,1,SUCCESS,A,4,"A,B,C,D",66.561901
20260531_001355,2026-05-31 00:13:55.747318,2026-05-31 00:15:21.973797,1,SUCCESS,A,4,"A,B,C,D",86.226479
20260531_001521,2026-05-31 00:15:21.976851,2026-05-31 00:16:30.516572,1,SUCCESS,A,4,"A,B,C,D",68.539721
20260531_001630,2026-05-31 00:16:30.520356,2026-05-31 00:17:27.897423,1,SUCCESS,A,4,"A,B,C,D",57.377067
20260531_001727,2026-05-31 00:17:27.901055,2026-05-31 00:18:01.599949,1,SUCCESS,A,4,"A,B,C,D",33.698894
20260531_001801,2026-05-31 00:18:01.603573,2026-05-31 00:18:40.319590,1,SUCCESS,A,4,"A,B,C,D",38.716017
