game_id,round,agent_id,agent_decision,whom_to_verify,agent_status_end_of_round,death_reason,defaulted_to_pass,coins_end_of_round
20260531_000435,1,A,Verify: Q2,N/A,DIED,no_volunteer,False,0
20260531_000435,1,D,Pass,N/A,ALIVE,N/A,False,4
20260531_000435,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260531_000435,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260531_000435,2,D,Pass,N/A,ALIVE,N/A,False,4
20260531_000435,2,C,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-D",N/A,ALIVE,N/A,False,3
20260531_000435,2,B,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-D",N/A,DIED,wrong_password,False,0
20260531_000435,2,A,N/A,N/A,DEAD,N/A,False,0
20260531_000435,3,D,Pass,N/A,DIED,no_volunteer,False,0
20260531_000435,3,C,Verify: Q4,N/A,ALIVE,N/A,False,2
20260531_000435,3,B,N/A,N/A,DEAD,N/A,False,0
20260531_000435,3,A,N/A,N/A,DEAD,N/A,False,0
20260531_000435,4,D,N/A,N/A,DEAD,N/A,False,0
20260531_000435,4,C,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-C",N/A,ALIVE,N/A,False,2
20260531_000435,4,B,N/A,N/A,DEAD,N/A,False,0
20260531_000435,4,A,N/A,N/A,DEAD,N/A,False,0
20260531_000759,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260531_000759,1,D,Pass,N/A,ALIVE,N/A,False,4
20260531_000759,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260531_000759,1,B,Verify: Q3,N/A,ALIVE,N/A,False,3
20260531_000854,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260531_000854,1,D,Pass,N/A,ALIVE,N/A,False,4
20260531_000854,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260531_000854,1,B,Verify: Q3,N/A,ALIVE,N/A,False,3
20260531_001011,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260531_001011,1,D,Pass,N/A,ALIVE,N/A,False,4
20260531_001011,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260531_001011,1,B,Verify: Q3,N/A,ALIVE,N/A,False,3
20260531_001048,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260531_001048,1,D,Pass,N/A,ALIVE,N/A,False,4
20260531_001048,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260531_001048,1,B,Verify: Q3,N/A,ALIVE,N/A,False,3
20260531_001249,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260531_001249,1,D,Pass,N/A,ALIVE,N/A,False,4
20260531_001249,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260531_001249,1,B,Verify: Q3,N/A,ALIVE,N/A,False,3
20260531_001355,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260531_001355,1,D,Pass,N/A,ALIVE,N/A,False,4
20260531_001355,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260531_001355,1,B,Verify: Q3,N/A,ALIVE,N/A,False,3
20260531_001521,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260531_001521,1,D,Pass,N/A,ALIVE,N/A,False,4
20260531_001521,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260531_001521,1,B,Verify: Q3,N/A,ALIVE,N/A,False,3
20260531_001630,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260531_001630,1,D,Pass,N/A,ALIVE,N/A,False,4
20260531_001630,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260531_001630,1,B,Verify: Q3,N/A,ALIVE,N/A,False,3
20260531_001727,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260531_001727,1,D,Pass,N/A,ALIVE,N/A,False,4
20260531_001727,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260531_001727,1,B,Verify: Q3,N/A,ALIVE,N/A,False,3
20260531_001801,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260531_001801,1,D,Pass,N/A,ALIVE,N/A,False,4
20260531_001801,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260531_001801,1,B,Verify: Q3,N/A,ALIVE,N/A,False,3
