player,game_id,survival,coins
A,20260520_004525,False,0
B,20260520_004525,False,0
C,20260520_004525,False,0
D,20260520_004525,False,0
A,20260520_004733,True,4
B,20260520_004733,True,4
C,20260520_004733,True,3
D,20260520_004733,True,4
A,20260520_004855,True,4
B,20260520_004855,True,4
C,20260520_004855,True,3
D,20260520_004855,True,4
A,20260520_004940,True,4
B,20260520_004940,True,4
C,20260520_004940,True,4
D,20260520_004940,True,4
A,20260520_005030,True,4
B,20260520_005030,True,4
C,20260520_005030,True,4
D,20260520_005030,True,4
A,20260520_005047,True,4
B,20260520_005047,True,4
C,20260520_005047,True,4
D,20260520_005047,True,4
A,20260520_005102,True,4
B,20260520_005102,True,4
C,20260520_005102,True,4
D,20260520_005102,True,4
A,20260520_005119,True,4
B,20260520_005119,True,4
C,20260520_005119,True,4
D,20260520_005119,True,4
A,20260520_005135,True,4
B,20260520_005135,True,4
C,20260520_005135,True,4
D,20260520_005135,True,4
A,20260520_005157,True,4
B,20260520_005157,True,4
C,20260520_005157,True,4
D,20260520_005157,True,4
A,20260520_005212,True,4
B,20260520_005212,True,4
C,20260520_005212,True,4
D,20260520_005212,True,4
