game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260521_123624,2026-05-21 12:36:24.587042,2026-05-21 12:39:09.152602,4,ALL_DEAD,None,0,,164.56556
20260521_123909,2026-05-21 12:39:09.157685,2026-05-21 12:43:37.216765,2,SUCCESS,C,3,"A,B,C",268.05908
20260521_124337,2026-05-21 12:43:37.221327,2026-05-21 12:46:49.845024,2,SUCCESS,C,3,"A,B,C",192.623697
20260521_124649,2026-05-21 12:46:49.847722,2026-05-21 12:48:24.818210,1,SUCCESS,C,4,"A,B,C,D",94.970488
20260521_124824,2026-05-21 12:48:24.822588,2026-05-21 12:51:51.627128,3,SUCCESS,A,2,"A,D",206.80454
20260521_125151,2026-05-21 12:51:51.632324,2026-05-21 12:55:45.208891,3,SUCCESS,B,2,"B,D",233.576567
20260521_125545,2026-05-21 12:55:45.211236,2026-05-21 12:58:45.421579,1,SUCCESS,C,4,"A,B,C,D",180.210343
20260521_125845,2026-05-21 12:58:45.425467,2026-05-21 13:00:31.572207,1,SUCCESS,C,4,"A,B,C,D",106.14674
20260521_130031,2026-05-21 13:00:31.575381,2026-05-21 13:01:51.126275,1,SUCCESS,C,4,"A,B,C,D",79.550894
20260521_130151,2026-05-21 13:01:51.128741,2026-05-21 13:02:43.943158,1,SUCCESS,C,4,"A,B,C,D",52.814417
20260521_130243,2026-05-21 13:02:43.944575,2026-05-21 13:03:06.894923,1,SUCCESS,C,4,"A,B,C,D",22.950348
