game_id,round,question_id,capsule_label,correct_answer,player_answers
20260521_161326,1,Q1,Q1-A+B+C,49,"A,B,C:49"
20260521_161326,1,Q2,Q2-B+A,9,"B,A:9"
20260521_161326,1,Q3,Q3-C,87,C:87
20260521_161326,1,Q4,Q4-D,8,D:wrong answer
20260521_161326,2,Q1,Q1-A+B+C,49,"A,B,C:49"
20260521_161326,2,Q2,Q2-B+A,9,"B,A:9"
20260521_161326,2,Q3,Q3-C+A,87,"C,A:87"
20260521_161326,2,Q4,Q4-D,8,D:wrong answer
20260521_161326,3,Q1,Q1-A+B+C,49,"A,B,C:49"
20260521_161326,3,Q2,Q2-B+A,9,"B,A:9"
20260521_161326,3,Q3,Q3-C+A,87,"C,A:87"
20260521_161326,3,Q4,Q4-D,8,D:wrong answer
20260521_161326,3,Q4,Q4-A,8,A:8
20260521_161326,4,Q1,Q1-A+B+C,49,"A,B,C:49"
20260521_161326,4,Q2,Q2-B+A,9,"B,A:9"
20260521_161326,4,Q3,Q3-C+A,87,"C,A:87"
20260521_161326,4,Q4,Q4-D,8,D:wrong answer
20260521_161326,4,Q4,Q4-A,8,A:8
20260521_161611,1,Q1,Q1-A,9,A:9
20260521_161611,1,Q2,Q2-B+A,29,"B,A:29"
20260521_161611,1,Q3,Q3-C+B,11,"C,B:11"
20260521_161611,1,Q4,Q4-D+C,8,"D,C:8"
20260521_161611,2,Q1,Q1-A,9,A:9
20260521_161611,2,Q2,Q2-B+A,29,"B,A:29"
20260521_161611,2,Q3,Q3-C+B,11,"C,B:11"
20260521_161611,2,Q4,Q4-D+C,8,"D,C:8"
20260521_161838,1,Q1,Q1-A+B,6,"A,B:6"
20260521_161838,1,Q2,Q2-B+A,48,"B,A:48"
20260521_161838,1,Q3,Q3-C,72,C:72
20260521_161838,1,Q4,Q4-D,9,D:9
20260521_162007,1,Q1,Q1-A+B,80,"A,B:80"
20260521_162007,1,Q2,Q2-B+A,9,"B,A:9"
20260521_162007,1,Q3,Q3-C,9,C:9
20260521_162007,1,Q4,Q4-D,34,D:34
20260521_162101,1,Q1,Q1-A+B,8,"A,B:8"
20260521_162101,1,Q2,Q2-B+A,39,"B,A:39"
20260521_162101,1,Q3,Q3-C,82,C:82
20260521_162101,1,Q4,Q4-D,5,D:5
20260521_162139,1,Q1,Q1-A+B,37,"A,B:37"
20260521_162139,1,Q2,Q2-B+A,37,"B,A:37"
20260521_162139,1,Q3,Q3-C,11,C:11
20260521_162139,1,Q4,Q4-D,38,D:38
20260521_162214,1,Q1,Q1-A+B,44,"A,B:44"
20260521_162214,1,Q2,Q2-B+A,82,"B,A:82"
20260521_162214,1,Q3,Q3-C,56,C:56
20260521_162214,1,Q4,Q4-D,7,D:7
20260521_162238,1,Q1,Q1-A+B,47,"A,B:47"
20260521_162238,1,Q2,Q2-B+A,70,"B,A:70"
20260521_162238,1,Q3,Q3-C,24,C:24
20260521_162238,1,Q4,Q4-D,84,D:84
20260521_162257,1,Q1,Q1-A+B,76,"A,B:76"
20260521_162257,1,Q2,Q2-B+A,38,"B,A:38"
20260521_162257,1,Q3,Q3-C,66,C:66
20260521_162257,1,Q4,Q4-D,37,D:37
20260521_162322,1,Q1,Q1-A+B,8,"A,B:8"
20260521_162322,1,Q2,Q2-B+A,48,"B,A:48"
20260521_162322,1,Q3,Q3-C,7,C:7
20260521_162322,1,Q4,Q4-D,7,D:7
20260521_162342,1,Q1,Q1-A+B,45,"A,B:45"
20260521_162342,1,Q2,Q2-B+A,66,"B,A:66"
20260521_162342,1,Q3,Q3-C,8,C:8
20260521_162342,1,Q4,Q4-D,18,D:18
