game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260521_161326,2026-05-21 16:13:26.978951,2026-05-21 16:16:11.317578,4,SUCCESS,A,1,A,164.338627
20260521_161611,2026-05-21 16:16:11.323047,2026-05-21 16:18:38.592182,2,SUCCESS,A,3,"A,C,D",147.269135
20260521_161838,2026-05-21 16:18:38.596167,2026-05-21 16:20:07.154409,1,SUCCESS,C,4,"A,B,C,D",88.558242
20260521_162007,2026-05-21 16:20:07.158102,2026-05-21 16:21:01.463724,1,SUCCESS,C,4,"A,B,C,D",54.305622
20260521_162101,2026-05-21 16:21:01.465351,2026-05-21 16:21:39.503455,1,SUCCESS,C,4,"A,B,C,D",38.038104
20260521_162139,2026-05-21 16:21:39.508393,2026-05-21 16:22:14.153553,1,SUCCESS,C,4,"A,B,C,D",34.64516
20260521_162214,2026-05-21 16:22:14.157374,2026-05-21 16:22:38.481865,1,SUCCESS,C,4,"A,B,C,D",24.324491
20260521_162238,2026-05-21 16:22:38.485871,2026-05-21 16:22:57.627212,1,SUCCESS,C,4,"A,B,C,D",19.141341
20260521_162257,2026-05-21 16:22:57.631369,2026-05-21 16:23:22.936618,1,SUCCESS,C,4,"A,B,C,D",25.305249
20260521_162322,2026-05-21 16:23:22.940544,2026-05-21 16:23:42.571755,1,SUCCESS,C,4,"A,B,C,D",19.631211
20260521_162342,2026-05-21 16:23:42.575693,2026-05-21 16:24:02.989842,1,SUCCESS,C,4,"A,B,C,D",20.414149
