game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260520_213257,2026-05-20 21:32:57.613532,2026-05-20 21:35:14.417439,3,SUCCESS,B,2,"B,D",136.803907
20260520_213514,2026-05-20 21:35:14.420181,2026-05-20 21:37:26.130526,2,SUCCESS,A,3,"A,B,D",131.710345
20260520_213726,2026-05-20 21:37:26.133605,2026-05-20 21:38:09.403637,1,SUCCESS,C,4,"A,B,C,D",43.270032
20260520_213809,2026-05-20 21:38:09.404971,2026-05-20 21:42:19.491251,4,ALL_DEAD,None,0,,250.08628
20260520_214219,2026-05-20 21:42:19.493226,2026-05-20 21:45:39.921721,4,ALL_DEAD,None,0,,200.428495
20260520_214539,2026-05-20 21:45:39.924494,2026-05-20 21:50:10.762528,2,SUCCESS,B,3,"B,C,D",270.838034
20260520_215010,2026-05-20 21:50:10.764836,2026-05-20 21:52:44.337149,1,SUCCESS,B,4,"A,B,C,D",153.572313
20260520_215244,2026-05-20 21:52:44.339994,2026-05-20 21:53:42.609907,1,SUCCESS,A,4,"A,B,C,D",58.269913
20260520_215342,2026-05-20 21:53:42.612803,2026-05-20 21:54:17.586928,1,SUCCESS,A,4,"A,B,C,D",34.974125
20260520_215417,2026-05-20 21:54:17.589178,2026-05-20 21:54:42.313384,1,SUCCESS,B,4,"A,B,C,D",24.724206
20260520_215442,2026-05-20 21:54:42.316476,2026-05-20 21:55:06.273574,1,SUCCESS,A,4,"A,B,C,D",23.957098
