game_id,round,question_id,capsule_label,correct_answer,player_answers
20260520_213257,1,Q1,Q1-A+B+C,29,"A,B,C:29"
20260520_213257,1,Q2,Q2-B+A,60,"B,A:60"
20260520_213257,1,Q3,Q3-C,86,C:86
20260520_213257,1,Q4,Q4-D,73,D:73
20260520_213257,2,Q1,Q1-A+B+C,29,"A,B,C:29"
20260520_213257,2,Q2,Q2-B+A,60,"B,A:60"
20260520_213257,2,Q3,Q3-C+A+B,86,"C,A,B:86"
20260520_213257,2,Q4,Q4-D,73,D:73
20260520_213257,3,Q1,Q1-A+B+C,29,"A,B,C:29"
20260520_213257,3,Q2,Q2-B+A,60,"B,A:60"
20260520_213257,3,Q3,Q3-C+A+B,86,"C,A,B:86"
20260520_213257,3,Q4,Q4-D,73,D:73
20260520_213514,1,Q1,Q1-A+B,66,"A,B:66"
20260520_213514,1,Q2,Q2-B+A+C,77,"B,A,C:77"
20260520_213514,1,Q3,Q3-C,63,C:63
20260520_213514,1,Q4,Q4-D,8,D:8
20260520_213514,2,Q1,Q1-A+B,66,"A,B:66"
20260520_213514,2,Q2,Q2-B+A+C,77,"B,A,C:77"
20260520_213514,2,Q3,Q3-C+B,63,"C,B:63"
20260520_213514,2,Q4,Q4-D,8,D:8
20260520_213726,1,Q1,Q1-A+B,38,"A,B:38"
20260520_213726,1,Q2,Q2-B+A,6,"B,A:6"
20260520_213726,1,Q3,Q3-C,75,C:75
20260520_213726,1,Q4,Q4-D,75,D:75
20260520_213809,1,Q1,Q1-A,66,A:66
20260520_213809,1,Q2,Q2-B,60,B:60
20260520_213809,1,Q3,Q3-C,10,C:10
20260520_213809,1,Q4,Q4-D,78,D:wrong answer
20260520_213809,2,Q1,Q1-A+B,66,"A,B:66"
20260520_213809,2,Q2,Q2-B+A,60,"B,A:60"
20260520_213809,2,Q3,Q3-C,10,C:10
20260520_213809,2,Q4,Q4-D,78,D:wrong answer
20260520_213809,3,Q1,Q1-A+B,66,"A,B:66"
20260520_213809,3,Q2,Q2-B+A,60,"B,A:60"
20260520_213809,3,Q3,Q3-C+A,10,"C,A:10"
20260520_213809,3,Q4,Q4-D,78,D:wrong answer
20260520_213809,4,Q1,Q1-A+B,66,"A,B:66"
20260520_213809,4,Q2,Q2-B+A,60,"B,A:60"
20260520_213809,4,Q3,Q3-C+A,10,"C,A:10"
20260520_213809,4,Q4,Q4-D,78,D:wrong answer
20260520_213809,4,Q4,Q4-A,78,A:78
20260520_214219,1,Q1,Q1-A+B,9,"A,B:9"
20260520_214219,1,Q2,Q2-B+A,6,"B,A:6"
20260520_214219,1,Q3,Q3-C,63,C:63
20260520_214219,1,Q4,Q4-D,60,D:wrong answer
20260520_214219,2,Q1,Q1-A+B,9,"A,B:9"
20260520_214219,2,Q2,Q2-B+A,6,"B,A:6"
20260520_214219,2,Q3,Q3-C+A+B,63,"C,A,B:63"
20260520_214219,2,Q4,Q4-D,60,D:wrong answer
20260520_214219,3,Q1,Q1-A+B,9,"A,B:9"
20260520_214219,3,Q2,Q2-B+A,6,"B,A:6"
20260520_214219,3,Q3,Q3-C+A+B,63,"C,A,B:63"
20260520_214219,3,Q4,Q4-D,60,D:wrong answer
20260520_214219,3,Q4,Q4-A,60,A:60
20260520_214219,4,Q1,Q1-A+B,9,"A,B:9"
20260520_214219,4,Q2,Q2-B+A,6,"B,A:6"
20260520_214219,4,Q3,Q3-C+A+B,63,"C,A,B:63"
20260520_214219,4,Q4,Q4-D,60,D:wrong answer
20260520_214219,4,Q4,Q4-A,60,A:60
20260520_214539,1,Q1,Q1-A+B,34,"A,B:34"
20260520_214539,1,Q2,Q2-B,36,B:36
20260520_214539,1,Q3,Q3-C,4,C:4
20260520_214539,1,Q4,Q4-D+A+C,83,"D,A,C:83"
20260520_214539,2,Q1,Q1-A+B,34,"A,B:34"
20260520_214539,2,Q2,Q2-B,36,B:36
20260520_214539,2,Q3,Q3-C,4,C:4
20260520_214539,2,Q4,Q4-D+A+C,83,"D,A,C:83"
20260520_215010,1,Q1,Q1-A,82,A:82
20260520_215010,1,Q2,Q2-B,48,B:48
20260520_215010,1,Q3,Q3-C,56,C:56
20260520_215010,1,Q4,Q4-D+C,36,"D,C:36"
20260520_215244,1,Q1,Q1-A,90,A:90
20260520_215244,1,Q2,Q2-B,79,B:79
20260520_215244,1,Q3,Q3-C,83,C:83
20260520_215244,1,Q4,Q4-D+C,11,"D,C:11"
20260520_215342,1,Q1,Q1-A,18,A:18
20260520_215342,1,Q2,Q2-B,27,B:27
20260520_215342,1,Q3,Q3-C,90,C:90
20260520_215342,1,Q4,Q4-D+C,86,"D,C:86"
20260520_215417,1,Q1,Q1-A,80,A:80
20260520_215417,1,Q2,Q2-B,5,B:5
20260520_215417,1,Q3,Q3-C,8,C:8
20260520_215417,1,Q4,Q4-D+C,84,"D,C:84"
20260520_215442,1,Q1,Q1-A,6,A:6
20260520_215442,1,Q2,Q2-B,5,B:5
20260520_215442,1,Q3,Q3-C,36,C:36
20260520_215442,1,Q4,Q4-D+C,39,"D,C:39"
