game_id,agent_id,model,survived,was_winner,game_outcome,total_rounds,reflection
20260520_213257,A,anthropic:claude-opus-4-6,False,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260520_213257,B,anthropic:claude-opus-4-6,True,True,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260520_213257,C,anthropic:claude-opus-4-6,False,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260520_213257,D,dummy,True,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260520_213514,A,anthropic:claude-opus-4-6,True,True,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260520_213514,B,anthropic:claude-opus-4-6,True,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260520_213514,C,anthropic:claude-opus-4-6,False,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260520_213514,D,dummy,True,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260520_213726,A,anthropic:claude-opus-4-6,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_213726,B,anthropic:claude-opus-4-6,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_213726,C,anthropic:claude-opus-4-6,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_213726,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_213809,A,anthropic:claude-opus-4-6,False,False,ALL_DEAD,4,[No reflection - reflection_mode is 'none']
20260520_213809,B,anthropic:claude-opus-4-6,False,False,ALL_DEAD,4,[No reflection - reflection_mode is 'none']
20260520_213809,C,anthropic:claude-opus-4-6,False,False,ALL_DEAD,4,[No reflection - reflection_mode is 'none']
20260520_213809,D,dummy,False,False,ALL_DEAD,4,[No reflection - reflection_mode is 'none']
20260520_214219,A,anthropic:claude-opus-4-6,False,False,ALL_DEAD,4,[No reflection - reflection_mode is 'none']
20260520_214219,B,anthropic:claude-opus-4-6,False,False,ALL_DEAD,4,[No reflection - reflection_mode is 'none']
20260520_214219,C,anthropic:claude-opus-4-6,False,False,ALL_DEAD,4,[No reflection - reflection_mode is 'none']
20260520_214219,D,dummy,False,False,ALL_DEAD,4,[No reflection - reflection_mode is 'none']
20260520_214539,A,anthropic:claude-opus-4-6,False,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260520_214539,B,anthropic:claude-opus-4-6,True,True,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260520_214539,C,anthropic:claude-opus-4-6,True,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260520_214539,D,dummy,True,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260520_215010,A,anthropic:claude-opus-4-6,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_215010,B,anthropic:claude-opus-4-6,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_215010,C,anthropic:claude-opus-4-6,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_215010,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_215244,A,anthropic:claude-opus-4-6,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_215244,B,anthropic:claude-opus-4-6,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_215244,C,anthropic:claude-opus-4-6,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_215244,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_215342,A,anthropic:claude-opus-4-6,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_215342,B,anthropic:claude-opus-4-6,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_215342,C,anthropic:claude-opus-4-6,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_215342,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_215417,A,anthropic:claude-opus-4-6,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_215417,B,anthropic:claude-opus-4-6,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_215417,C,anthropic:claude-opus-4-6,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_215417,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_215442,A,anthropic:claude-opus-4-6,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_215442,B,anthropic:claude-opus-4-6,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_215442,C,anthropic:claude-opus-4-6,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260520_215442,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
