player,game_id,survival,coins
A,20260531_011732,True,2
B,20260531_011732,False,0
C,20260531_011732,True,2
D,20260531_011732,False,0
A,20260531_012027,False,0
B,20260531_012027,True,2
C,20260531_012027,True,2
D,20260531_012027,False,0
A,20260531_012256,False,0
B,20260531_012256,True,2
C,20260531_012256,False,0
D,20260531_012256,True,4
A,20260531_012540,True,4
B,20260531_012540,True,3
C,20260531_012540,True,3
D,20260531_012540,True,4
A,20260531_012905,False,0
B,20260531_012905,True,3
C,20260531_012905,True,3
D,20260531_012905,True,4
A,20260531_013128,True,3
B,20260531_013128,True,3
C,20260531_013128,True,3
D,20260531_013128,False,0
A,20260531_013415,True,3
B,20260531_013415,True,3
C,20260531_013415,False,0
D,20260531_013415,True,4
A,20260531_013616,True,3
B,20260531_013616,True,3
C,20260531_013616,False,0
D,20260531_013616,True,4
A,20260531_013923,True,3
B,20260531_013923,True,3
C,20260531_013923,True,4
D,20260531_013923,True,4
A,20260531_014145,True,3
B,20260531_014145,True,3
C,20260531_014145,True,4
D,20260531_014145,True,4
A,20260531_014242,True,3
B,20260531_014242,True,3
C,20260531_014242,True,4
D,20260531_014242,True,4
