game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260521_130307,2026-05-21 13:03:07.264495,2026-05-21 13:05:34.061593,4,SUCCESS,A,1,A,146.797098
20260521_130534,2026-05-21 13:05:34.065124,2026-05-21 13:08:34.075734,2,SUCCESS,B,3,"A,B,C",180.01061
20260521_130834,2026-05-21 13:08:34.078912,2026-05-21 13:10:44.822364,2,SUCCESS,C,3,"A,C,D",130.743452
20260521_131044,2026-05-21 13:10:44.827647,2026-05-21 13:12:06.262041,1,SUCCESS,B,4,"A,B,C,D",81.434394
20260521_131206,2026-05-21 13:12:06.265835,2026-05-21 13:14:25.403461,2,SUCCESS,C,3,"A,C,D",139.137626
20260521_131425,2026-05-21 13:14:25.405202,2026-05-21 13:17:08.779663,2,SUCCESS,C,3,"A,C,D",163.374461
20260521_131708,2026-05-21 13:17:08.783553,2026-05-21 13:18:57.447478,1,SUCCESS,B,4,"A,B,C,D",108.663925
20260521_131857,2026-05-21 13:18:57.450109,2026-05-21 13:20:22.067228,1,SUCCESS,B,4,"A,B,C,D",84.617119
20260521_132022,2026-05-21 13:20:22.069806,2026-05-21 13:21:04.605602,1,SUCCESS,B,4,"A,B,C,D",42.535796
20260521_132104,2026-05-21 13:21:04.608318,2026-05-21 13:21:35.095298,1,SUCCESS,B,4,"A,B,C,D",30.48698
20260521_132135,2026-05-21 13:21:35.097699,2026-05-21 13:22:02.179082,1,SUCCESS,B,4,"A,B,C,D",27.081383
