player,game_id,survival,coins
A,20260520_203011,True,2
B,20260520_203011,False,0
C,20260520_203011,True,3
D,20260520_203011,False,0
A,20260520_203235,True,3
B,20260520_203235,True,3
C,20260520_203235,False,0
D,20260520_203235,True,4
A,20260520_203414,False,0
B,20260520_203414,True,3
C,20260520_203414,True,3
D,20260520_203414,True,4
A,20260520_203621,True,4
B,20260520_203621,True,4
C,20260520_203621,True,3
D,20260520_203621,True,4
A,20260520_203724,True,4
B,20260520_203724,True,4
C,20260520_203724,True,3
D,20260520_203724,True,4
A,20260520_203811,True,4
B,20260520_203811,True,4
C,20260520_203811,True,3
D,20260520_203811,True,4
A,20260520_203845,True,4
B,20260520_203845,True,4
C,20260520_203845,True,3
D,20260520_203845,True,4
