game_id,round,question_id,capsule_label,correct_answer,player_answers
20260520_203011,1,Q1,Q1-A,48,A:48
20260520_203011,1,Q2,Q2-B,63,B:63
20260520_203011,1,Q3,Q3-C,45,C:45
20260520_203011,1,Q4,Q4-D,10,D:10
20260520_203011,2,Q1,Q1-A+C,48,"A,C:48"
20260520_203011,2,Q2,Q2-B+A,63,"B,A:63"
20260520_203011,2,Q3,Q3-C,45,C:45
20260520_203011,2,Q4,Q4-D,10,D:10
20260520_203011,3,Q1,Q1-A+C,48,"A,C:48"
20260520_203011,3,Q2,Q2-B+A,63,"B,A:63"
20260520_203011,3,Q3,Q3-C,45,C:45
20260520_203011,3,Q4,Q4-D+A,10,"D,A:10"
20260520_203235,1,Q1,Q1-A+B+C,88,"A,B,C:88"
20260520_203235,1,Q2,Q2-B+A,8,"B,A:8"
20260520_203235,1,Q3,Q3-C,70,C:70
20260520_203235,1,Q4,Q4-D,11,D:11
20260520_203235,2,Q1,Q1-A+B+C,88,"A,B,C:88"
20260520_203235,2,Q2,Q2-B+A,8,"B,A:8"
20260520_203235,2,Q3,Q3-C,70,C:70
20260520_203235,2,Q4,Q4-D,11,D:11
20260520_203414,1,Q1,Q1-A+B+C,61,"A,B,C:61"
20260520_203414,1,Q2,Q2-B+A,56,"B,A:56"
20260520_203414,1,Q3,Q3-C,78,C:78
20260520_203414,1,Q4,Q4-D,43,D:43
20260520_203414,2,Q1,Q1-A+B+C,61,"A,B,C:61"
20260520_203414,2,Q2,Q2-B+A,56,"B,A:56"
20260520_203414,2,Q3,Q3-C,78,C:78
20260520_203414,2,Q4,Q4-D,43,D:43
20260520_203621,1,Q1,Q1-A+C,24,"A,C:24"
20260520_203621,1,Q2,Q2-B,38,B:38
20260520_203621,1,Q3,Q3-C,49,C:49
20260520_203621,1,Q4,Q4-D,73,D:73
20260520_203724,1,Q1,Q1-A+C,7,"A,C:7"
20260520_203724,1,Q2,Q2-B,48,B:48
20260520_203724,1,Q3,Q3-C,34,C:34
20260520_203724,1,Q4,Q4-D,84,D:84
20260520_203811,1,Q1,Q1-A+C,83,"A,C:83"
20260520_203811,1,Q2,Q2-B,87,B:87
20260520_203811,1,Q3,Q3-C,9,C:9
20260520_203811,1,Q4,Q4-D,8,D:8
20260520_203845,1,Q1,Q1-A+C,90,"A,C:90"
20260520_203845,1,Q2,Q2-B,86,B:86
20260520_203845,1,Q3,Q3-C,60,C:60
20260520_203845,1,Q4,Q4-D,38,D:38
