game_id,round,question_id,capsule_label,correct_answer,player_answers
20251210_213256,1,Q1,Q1-A+C,75,"A,C:75"
20251210_213256,1,Q2,Q2-B+A,5,"B,A:5"
20251210_213256,1,Q3,Q3-C,4,C:4
20251210_213256,1,Q4,Q4-D,45,D:wrong answer
20251210_213256,2,Q1,Q1-A+C,75,"A,C:75"
20251210_213256,2,Q2,Q2-B+A,5,"B,A:5"
20251210_213256,2,Q3,Q3-C+A,4,"C,A:4"
20251210_213256,2,Q4,Q4-D,45,D:wrong answer
20251210_213256,2,Q4,Q4-C,45,C:45
20251210_213256,3,Q1,Q1-A+C,75,"A,C:75"
20251210_213256,3,Q2,Q2-B+A,5,"B,A:5"
20251210_213256,3,Q3,Q3-C+A,4,"C,A:4"
20251210_213256,3,Q4,Q4-D,45,D:wrong answer
20251210_213256,3,Q4,Q4-C,45,C:45
20251210_214330,1,Q1,Q1-A,9,A:9
20251210_214330,1,Q2,Q2-B+A,63,"B,A:63"
20251210_214330,1,Q3,Q3-C,36,C:36
20251210_214330,1,Q4,Q4-D+B+C,37,"D,B,C:37"
20251210_214330,2,Q1,Q1-A,9,A:9
20251210_214330,2,Q2,Q2-B+A,63,"B,A:63"
20251210_214330,2,Q3,Q3-C+B,36,"C,B:36"
20251210_214330,2,Q4,Q4-D+B+C,37,"D,B,C:37"
20251210_215140,1,Q1,Q1-A,11,A:11
20251210_215140,1,Q2,Q2-B+A,63,"B,A:63"
20251210_215140,1,Q3,Q3-C,70,C:70
20251210_215140,1,Q4,Q4-D+B+C,80,"D,B,C:80"
20251210_215140,2,Q1,Q1-A,11,A:11
20251210_215140,2,Q2,Q2-B+A,63,"B,A:63"
20251210_215140,2,Q3,Q3-C,70,C:70
20251210_215140,2,Q4,Q4-D+B+C,80,"D,B,C:80"
20251210_220030,1,Q1,Q1-A,76,A:76
20251210_220030,1,Q2,Q2-B,38,B:38
20251210_220030,1,Q3,Q3-C,88,C:88
20251210_220030,1,Q4,Q4-D,73,D:73
20251210_220704,1,Q1,Q1-A,88,A:88
20251210_220704,1,Q2,Q2-B,44,B:44
20251210_220704,1,Q3,Q3-C,90,C:90
20251210_220704,1,Q4,Q4-D,27,D:27
20251210_221210,1,Q1,Q1-A,80,A:80
20251210_221210,1,Q2,Q2-B,38,B:38
20251210_221210,1,Q3,Q3-C,38,C:38
20251210_221210,1,Q4,Q4-D,7,D:7
20251210_221658,1,Q1,Q1-A,64,A:64
20251210_221658,1,Q2,Q2-B,11,B:11
20251210_221658,1,Q3,Q3-C,5,C:5
20251210_221658,1,Q4,Q4-D,43,D:43
20251210_222118,1,Q1,Q1-A,56,A:56
20251210_222118,1,Q2,Q2-B,61,B:61
20251210_222118,1,Q3,Q3-C,66,C:66
20251210_222118,1,Q4,Q4-D,8,D:8
20251210_222518,1,Q1,Q1-A,82,A:82
20251210_222518,1,Q2,Q2-B,47,B:47
20251210_222518,1,Q3,Q3-C,72,C:72
20251210_222518,1,Q4,Q4-D,60,D:60
20251210_222831,1,Q1,Q1-A,9,A:9
20251210_222831,1,Q2,Q2-B,87,B:87
20251210_222831,1,Q3,Q3-C,60,C:60
20251210_222831,1,Q4,Q4-D,77,D:77
20251210_223114,1,Q1,Q1-A,60,A:60
20251210_223114,1,Q2,Q2-B,7,B:7
20251210_223114,1,Q3,Q3-C,8,C:8
20251210_223114,1,Q4,Q4-D,87,D:87
