player,game_id,survival,coins
A,20251210_213256,True,2
B,20251210_213256,False,0
C,20251210_213256,True,2
D,20251210_213256,False,0
A,20251210_214330,True,3
B,20251210_214330,True,2
C,20251210_214330,False,0
D,20251210_214330,True,4
A,20251210_215140,True,3
B,20251210_215140,False,0
C,20251210_215140,True,3
D,20251210_215140,True,4
A,20251210_220030,True,4
B,20251210_220030,True,4
C,20251210_220030,True,4
D,20251210_220030,True,4
A,20251210_220704,True,4
B,20251210_220704,True,4
C,20251210_220704,True,4
D,20251210_220704,True,4
A,20251210_221210,True,4
B,20251210_221210,True,4
C,20251210_221210,True,4
D,20251210_221210,True,4
A,20251210_221658,True,4
B,20251210_221658,True,4
C,20251210_221658,True,4
D,20251210_221658,True,4
A,20251210_222118,True,4
B,20251210_222118,True,4
C,20251210_222118,True,4
D,20251210_222118,True,4
A,20251210_222518,True,4
B,20251210_222518,True,4
C,20251210_222518,True,4
D,20251210_222518,True,4
A,20251210_222831,True,4
B,20251210_222831,True,4
C,20251210_222831,True,4
D,20251210_222831,True,4
A,20251210_223114,True,4
B,20251210_223114,True,4
C,20251210_223114,True,4
D,20251210_223114,True,4
