game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20251208_235541,2025-12-08 23:55:41.779445,2025-12-08 23:59:02.638813,2,SUCCESS,B,3,"B,C,D",200.859368
20251208_235902,2025-12-08 23:59:02.642169,2025-12-09 00:02:29.236270,1,SUCCESS,B,4,"A,B,C,D",206.594101
20251209_000229,2025-12-09 00:02:29.248277,2025-12-09 00:03:38.552236,1,SUCCESS,B,4,"A,B,C,D",69.303959
20251209_000338,2025-12-09 00:03:38.556395,2025-12-09 00:07:36.898436,1,SUCCESS,C,4,"A,B,C,D",238.342041
20251209_000736,2025-12-09 00:07:36.902426,2025-12-09 00:09:00.336339,1,SUCCESS,B,4,"A,B,C,D",83.433913
20251209_000900,2025-12-09 00:09:00.340589,2025-12-09 00:10:48.507168,1,SUCCESS,B,4,"A,B,C,D",108.166579
20251209_001048,2025-12-09 00:10:48.511395,2025-12-09 00:13:15.982272,1,SUCCESS,C,4,"A,B,C,D",147.470877
20251209_001315,2025-12-09 00:13:15.985959,2025-12-09 00:16:07.061405,1,SUCCESS,C,4,"A,B,C,D",171.075446
20251209_001607,2025-12-09 00:16:07.066106,2025-12-09 00:17:26.966340,1,SUCCESS,B,4,"A,B,C,D",79.900234
20251209_001726,2025-12-09 00:17:26.969406,2025-12-09 00:21:07.310181,1,SUCCESS,A,4,"A,B,C,D",220.340775
