game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260519_230306,2026-05-19 23:03:06.853553,2026-05-19 23:06:56.633316,4,SUCCESS,C,1,C,229.779763
20260519_230656,2026-05-19 23:06:56.636455,2026-05-19 23:10:14.767741,2,SUCCESS,A,3,"A,B,C",198.131286
20260519_231014,2026-05-19 23:10:14.770162,2026-05-19 23:14:36.584921,3,SUCCESS,B,2,"B,D",261.814759
20260519_231436,2026-05-19 23:14:36.587692,2026-05-19 23:17:04.418969,2,SUCCESS,A,3,"A,C,D",147.831277
20260519_231704,2026-05-19 23:17:04.421647,2026-05-19 23:19:41.746059,2,SUCCESS,A,3,"A,B,D",157.324412
20260519_231941,2026-05-19 23:19:41.748806,2026-05-19 23:21:56.205662,2,SUCCESS,A,3,"A,B,D",134.456856
20260519_232156,2026-05-19 23:21:56.207616,2026-05-19 23:23:50.919980,2,SUCCESS,A,3,"A,B,C",114.712364
20260519_232350,2026-05-19 23:23:50.921797,2026-05-19 23:24:47.399534,1,SUCCESS,C,4,"A,B,C,D",56.477737
20260519_232447,2026-05-19 23:24:47.401533,2026-05-19 23:25:22.492805,1,SUCCESS,C,4,"A,B,C,D",35.091272
20260519_232522,2026-05-19 23:25:22.495390,2026-05-19 23:26:20.873685,1,SUCCESS,B,4,"A,B,C,D",58.378295
20260519_232620,2026-05-19 23:26:20.875926,2026-05-19 23:27:19.126808,1,SUCCESS,C,4,"A,B,C,D",58.250882
