game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260520_235603,2026-05-20 23:56:03.697604,2026-05-20 23:59:01.067119,4,SUCCESS,A,1,A,177.369515
20260520_235901,2026-05-20 23:59:01.072912,2026-05-20 23:59:47.740173,1,SUCCESS,B,4,"A,B,C,D",46.667261
20260520_235947,2026-05-20 23:59:47.743084,2026-05-21 00:00:39.642908,1,SUCCESS,B,4,"A,B,C,D",51.899824
20260521_000039,2026-05-21 00:00:39.646727,2026-05-21 00:01:31.447719,1,SUCCESS,B,4,"A,B,C,D",51.800992
20260521_000131,2026-05-21 00:01:31.449957,2026-05-21 00:03:52.997447,4,SUCCESS,C,1,C,141.54749
20260521_000353,2026-05-21 00:03:53.023952,2026-05-21 00:05:02.262910,1,SUCCESS,B,4,"A,B,C,D",69.238958
20260521_000502,2026-05-21 00:05:02.264449,2026-05-21 00:05:30.804918,1,SUCCESS,B,4,"A,B,C,D",28.540469
20260521_000530,2026-05-21 00:05:30.807294,2026-05-21 00:05:53.205713,1,SUCCESS,B,4,"A,B,C,D",22.398419
20260521_000553,2026-05-21 00:05:53.209570,2026-05-21 00:06:15.322375,1,SUCCESS,B,4,"A,B,C,D",22.112805
20260521_000615,2026-05-21 00:06:15.326944,2026-05-21 00:06:49.061859,1,SUCCESS,B,4,"A,B,C,D",33.734915
20260521_000649,2026-05-21 00:06:49.063945,2026-05-21 00:07:14.613897,1,SUCCESS,B,4,"A,B,C,D",25.549952
