game_id,round,agent_id,agent_decision,whom_to_verify,agent_status_end_of_round,death_reason,defaulted_to_pass,coins_end_of_round
20260520_235603,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_235603,1,B,Verify: Q1,N/A,DIED,no_volunteer,False,0
20260520_235603,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_235603,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_235603,2,D,Pass,N/A,ALIVE,N/A,False,4
20260520_235603,2,C,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-D",N/A,DIED,wrong_password,False,0
20260520_235603,2,A,Verify: Q3,N/A,ALIVE,N/A,False,2
20260520_235603,2,B,N/A,N/A,DEAD,N/A,False,0
20260520_235603,3,D,Pass,N/A,DIED,no_volunteer,False,0
20260520_235603,3,C,N/A,N/A,DEAD,N/A,False,0
20260520_235603,3,A,Verify: Q4,N/A,ALIVE,N/A,False,1
20260520_235603,3,B,N/A,N/A,DEAD,N/A,False,0
20260520_235603,4,D,N/A,N/A,DEAD,N/A,False,0
20260520_235603,4,C,N/A,N/A,DEAD,N/A,False,0
20260520_235603,4,A,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C+A, Q4-A",N/A,ALIVE,N/A,False,1
20260520_235603,4,B,N/A,N/A,DEAD,N/A,False,0
20260520_235901,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_235901,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260520_235901,1,C,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_235901,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260520_235947,1,D,Pass,N/A,ALIVE,N/A,False,4
20260520_235947,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260520_235947,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260520_235947,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260521_000039,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_000039,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_000039,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_000039,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260521_000131,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_000131,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_000131,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_000131,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,DIED,wrong_password,False,0
20260521_000131,2,D,Pass,N/A,ALIVE,N/A,False,4
20260521_000131,2,C,Verify: Q2,N/A,ALIVE,N/A,False,2
20260521_000131,2,A,N/A,N/A,DEAD,N/A,False,0
20260521_000131,2,B,Verify: Q3,N/A,DIED,no_volunteer,False,0
20260521_000131,3,D,Pass,N/A,DIED,no_volunteer,False,0
20260521_000131,3,C,Verify: Q4,N/A,ALIVE,N/A,False,1
20260521_000131,3,A,N/A,N/A,DEAD,N/A,False,0
20260521_000131,3,B,N/A,N/A,DEAD,N/A,False,0
20260521_000131,4,D,N/A,N/A,DEAD,N/A,False,0
20260521_000131,4,C,"Volunteer: Q1-A+C, Q2-B+C, Q3-C+B, Q4-C",N/A,ALIVE,N/A,False,1
20260521_000131,4,A,N/A,N/A,DEAD,N/A,False,0
20260521_000131,4,B,N/A,N/A,DEAD,N/A,False,0
20260521_000353,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_000353,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_000353,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_000353,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260521_000502,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_000502,1,B,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260521_000502,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_000502,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260521_000530,1,D,Pass,N/A,ALIVE,N/A,False,4
