player,game_id,survival,coins
A,20260522_135856,False,0
B,20260522_135856,True,2
C,20260522_135856,True,2
D,20260522_135856,False,0
A,20260522_140221,False,0
B,20260522_140221,True,2
C,20260522_140221,False,0
D,20260522_140221,True,4
A,20260522_140515,True,3
B,20260522_140515,False,0
C,20260522_140515,True,2
D,20260522_140515,True,4
A,20260522_140929,True,3
B,20260522_140929,False,0
C,20260522_140929,True,2
D,20260522_140929,True,4
A,20260522_141138,True,3
B,20260522_141138,True,2
C,20260522_141138,True,3
D,20260522_141138,False,0
A,20260522_141646,True,3
B,20260522_141646,True,2
C,20260522_141646,False,0
D,20260522_141646,True,4
A,20260522_141932,True,3
B,20260522_141932,True,2
C,20260522_141932,True,3
D,20260522_141932,False,0
A,20260522_142252,True,3
B,20260522_142252,True,4
C,20260522_142252,True,3
D,20260522_142252,True,4
A,20260522_142451,True,3
B,20260522_142451,True,4
C,20260522_142451,True,3
D,20260522_142451,True,4
A,20260522_142547,True,3
B,20260522_142547,True,4
C,20260522_142547,True,3
D,20260522_142547,True,4
A,20260522_142635,True,3
B,20260522_142635,True,4
C,20260522_142635,True,3
D,20260522_142635,True,4
