player,game_id,survival,coins
A,20260521_213525,True,2
B,20260521_213525,False,0
C,20260521_213525,True,3
D,20260521_213525,True,4
A,20260521_213750,True,3
B,20260521_213750,True,2
C,20260521_213750,False,0
D,20260521_213750,True,4
A,20260521_213953,True,3
B,20260521_213953,True,3
C,20260521_213953,True,4
D,20260521_213953,True,4
A,20260521_214102,True,1
B,20260521_214102,False,0
C,20260521_214102,False,0
D,20260521_214102,False,0
A,20260521_214352,False,0
B,20260521_214352,False,0
C,20260521_214352,False,0
D,20260521_214352,False,0
A,20260521_214636,True,3
B,20260521_214636,True,4
C,20260521_214636,True,3
D,20260521_214636,True,4
A,20260521_214808,True,3
B,20260521_214808,True,4
C,20260521_214808,True,3
D,20260521_214808,True,4
A,20260521_214912,True,3
B,20260521_214912,True,4
C,20260521_214912,True,3
D,20260521_214912,True,4
A,20260521_214955,True,3
B,20260521_214955,True,4
C,20260521_214955,True,3
D,20260521_214955,True,4
A,20260521_215027,True,3
B,20260521_215027,True,4
C,20260521_215027,True,3
D,20260521_215027,True,4
A,20260521_215055,True,3
B,20260521_215055,True,4
C,20260521_215055,True,3
D,20260521_215055,True,4
