game_id,round,question_id,capsule_label,correct_answer,player_answers
20260520_014556,1,Q1,Q1-A,56,A:56
20260520_014556,1,Q2,Q2-B,63,B:63
20260520_014556,1,Q3,Q3-C,75,C:75
20260520_014556,1,Q4,Q4-D,5,D:wrong answer
20260520_014556,2,Q1,Q1-A,56,A:56
20260520_014556,2,Q2,Q2-B+A,63,"B,A:63"
20260520_014556,2,Q3,Q3-C,75,C:75
20260520_014556,2,Q4,Q4-D,5,D:wrong answer
20260520_014556,3,Q1,Q1-A,56,A:56
20260520_014556,3,Q2,Q2-B+A,63,"B,A:63"
20260520_014556,3,Q3,Q3-C+A,75,"C,A:75"
20260520_014556,3,Q4,Q4-D,5,D:wrong answer
20260520_014556,4,Q1,Q1-A,56,A:56
20260520_014556,4,Q2,Q2-B+A,63,"B,A:63"
20260520_014556,4,Q3,Q3-C+A,75,"C,A:75"
20260520_014556,4,Q4,Q4-D,5,D:wrong answer
20260520_014556,4,Q4,Q4-A,5,A:5
20260520_014859,1,Q1,Q1-A+B,5,"A,B:5"
20260520_014859,1,Q2,Q2-B+C,8,"B,C:8"
20260520_014859,1,Q3,Q3-C,86,C:86
20260520_014859,1,Q4,Q4-D,8,D:8
20260520_014859,2,Q1,Q1-A+B+C,5,"A,B,C:5"
20260520_014859,2,Q2,Q2-B+C,8,"B,C:8"
20260520_014859,2,Q3,Q3-C,86,C:86
20260520_014859,2,Q4,Q4-D+A+B,8,"D,A,B:8"
20260520_014859,3,Q1,Q1-A+B+C,5,"A,B,C:5"
20260520_014859,3,Q2,Q2-B+C,8,"B,C:8"
20260520_014859,3,Q3,Q3-C,86,C:86
20260520_014859,3,Q4,Q4-D+A+B,8,"D,A,B:8"
20260520_015320,1,Q1,Q1-A+B,9,"A,B:9"
20260520_015320,1,Q2,Q2-B+A+C,36,"B,A,C:36"
20260520_015320,1,Q3,Q3-C,23,C:23
20260520_015320,1,Q4,Q4-D,82,D:82
20260520_015320,2,Q1,Q1-A+B,9,"A,B:9"
20260520_015320,2,Q2,Q2-B+A+C,36,"B,A,C:36"
20260520_015320,2,Q3,Q3-C,23,C:23
20260520_015320,2,Q4,Q4-D+B+C,82,"D,B,C:82"
20260520_015320,3,Q1,Q1-A+B,9,"A,B:9"
20260520_015320,3,Q2,Q2-B+A+C,36,"B,A,C:36"
20260520_015320,3,Q3,Q3-C,23,C:23
20260520_015320,3,Q4,Q4-D+B+C,82,"D,B,C:82"
20260520_015836,1,Q1,Q1-A+B,34,"A,B:34"
