game_id,round,agent_id,agent_decision,whom_to_verify,agent_status_end_of_round,death_reason,defaulted_to_pass,coins_end_of_round
20260521_153349,1,A,Verify: Q2,N/A,DIED,no_volunteer,False,0
20260521_153349,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_153349,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_153349,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_153349,2,A,N/A,N/A,DEAD,N/A,False,0
20260521_153349,2,B,Verify: Q3,N/A,DIED,no_volunteer,False,0
20260521_153349,2,C,Verify: Q4,N/A,ALIVE,N/A,False,2
20260521_153349,2,D,Pass,N/A,ALIVE,N/A,False,4
20260521_153349,3,A,N/A,N/A,DEAD,N/A,False,0
20260521_153349,3,B,N/A,N/A,DEAD,N/A,False,0
20260521_153349,3,C,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C+B, Q4-C",N/A,ALIVE,N/A,False,2
20260521_153349,3,D,Pass,N/A,ALIVE,N/A,False,4
20260521_153713,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260521_153713,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_153713,1,D,Pass,N/A,DIED,no_volunteer,False,0
20260521_153713,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_153713,2,A,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-D",N/A,ALIVE,N/A,False,3
20260521_153713,2,B,Verify: Q4,N/A,ALIVE,N/A,False,2
20260521_153713,2,C,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-D",N/A,ALIVE,N/A,False,3
20260521_153713,2,D,N/A,N/A,DEAD,N/A,False,0
20260521_154102,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260521_154102,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_154102,1,D,Pass,N/A,DIED,no_volunteer,False,0
20260521_154102,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_154102,2,A,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-D",N/A,ALIVE,N/A,False,3
20260521_154102,2,B,Verify: Q4,N/A,ALIVE,N/A,False,2
20260521_154102,2,C,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-D",N/A,ALIVE,N/A,False,3
20260521_154102,2,D,N/A,N/A,DEAD,N/A,False,0
20260521_154337,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260521_154337,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_154337,1,D,Pass,N/A,DIED,no_volunteer,False,0
20260521_154337,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260521_154337,2,A,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-D",N/A,ALIVE,N/A,False,3
20260521_154337,2,B,Verify: Q4,N/A,ALIVE,N/A,False,2
20260521_154337,2,C,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-D",N/A,ALIVE,N/A,False,3
20260521_154337,2,D,N/A,N/A,DEAD,N/A,False,0
20260521_154541,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260521_154541,1,C,Verify: Q1,N/A,DIED,no_volunteer,False,0
20260521_154541,1,D,Pass,N/A,ALIVE,N/A,False,4
20260521_154541,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
