game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260521_153349,2026-05-21 15:33:49.925799,2026-05-21 15:37:13.074407,3,SUCCESS,C,2,"C,D",203.148608
20260521_153713,2026-05-21 15:37:13.079962,2026-05-21 15:41:02.010889,2,SUCCESS,A,3,"A,B,C",228.930927
20260521_154102,2026-05-21 15:41:02.014620,2026-05-21 15:43:37.121068,2,SUCCESS,C,3,"A,B,C",155.106448
20260521_154337,2026-05-21 15:43:37.123913,2026-05-21 15:45:41.786385,2,SUCCESS,A,3,"A,B,C",124.662472
20260521_154541,2026-05-21 15:45:41.791268,2026-05-21 15:47:29.427214,2,SUCCESS,A,3,"A,B,D",107.635946
20260521_154729,2026-05-21 15:47:29.431965,2026-05-21 15:49:43.711605,2,SUCCESS,C,3,"A,B,C",134.27964
20260521_154943,2026-05-21 15:49:43.716225,2026-05-21 15:52:06.953926,2,SUCCESS,C,3,"B,C,D",143.237701
20260521_155206,2026-05-21 15:52:06.957258,2026-05-21 15:53:20.070836,1,SUCCESS,A,4,"A,B,C,D",73.113578
20260521_155320,2026-05-21 15:53:20.074265,2026-05-21 15:54:16.694794,1,SUCCESS,A,4,"A,B,C,D",56.620529
20260521_155416,2026-05-21 15:54:16.697910,2026-05-21 15:54:58.343326,1,SUCCESS,A,4,"A,B,C,D",41.645416
20260521_155458,2026-05-21 15:54:58.346982,2026-05-21 15:55:27.938536,1,SUCCESS,A,4,"A,B,C,D",29.591554
