game_id,round,question_id,capsule_label,correct_answer,player_answers
20251210_010154,1,Q1,Q1-A+B+C,38,"A,B,C:38"
20251210_010154,1,Q2,Q2-B+A,87,"B,A:87"
20251210_010154,1,Q3,Q3-C,9,C:9
20251210_010154,1,Q4,Q4-D,60,D:60
20251210_010154,2,Q1,Q1-A+B+C,38,"A,B,C:38"
20251210_010154,2,Q2,Q2-B+A,87,"B,A:87"
20251210_010154,2,Q3,Q3-C,9,C:9
20251210_010154,2,Q4,Q4-D,60,D:60
20251210_010730,1,Q1,Q1-A,75,A:75
20251210_010730,1,Q2,Q2-B,6,B:6
20251210_010730,1,Q3,Q3-C,38,C:38
20251210_010730,1,Q4,Q4-D,37,D:37
20251210_010931,1,Q1,Q1-A,90,A:90
20251210_010931,1,Q2,Q2-B,5,B:5
20251210_010931,1,Q3,Q3-C,8,C:8
20251210_010931,1,Q4,Q4-D,39,D:39
20251210_011130,1,Q1,Q1-A,86,A:86
20251210_011130,1,Q2,Q2-B,37,B:37
20251210_011130,1,Q3,Q3-C,66,C:66
20251210_011130,1,Q4,Q4-D,83,D:83
20251210_011313,1,Q1,Q1-A,11,A:11
20251210_011313,1,Q2,Q2-B,8,B:8
20251210_011313,1,Q3,Q3-C,86,C:86
20251210_011313,1,Q4,Q4-D,11,D:11
20251210_011547,1,Q1,Q1-A,45,A:45
20251210_011547,1,Q2,Q2-B,79,B:79
20251210_011547,1,Q3,Q3-C,43,C:43
20251210_011547,1,Q4,Q4-D,84,D:84
20251210_011842,1,Q1,Q1-A,36,A:36
20251210_011842,1,Q2,Q2-B,75,B:75
20251210_011842,1,Q3,Q3-C,82,C:82
20251210_011842,1,Q4,Q4-D,78,D:78
20251210_011953,1,Q1,Q1-A,34,A:34
20251210_011953,1,Q2,Q2-B,11,B:11
20251210_011953,1,Q3,Q3-C,6,C:6
20251210_011953,1,Q4,Q4-D,9,D:9
20251210_012418,1,Q1,Q1-A,80,A:80
20251210_012418,1,Q2,Q2-B,9,B:9
20251210_012418,1,Q3,Q3-C,48,C:48
20251210_012418,1,Q4,Q4-D,88,D:88
20251210_012912,1,Q1,Q1-A,49,A:49
20251210_012912,1,Q2,Q2-B,72,B:72
20251210_012912,1,Q3,Q3-C,84,C:84
20251210_012912,1,Q4,Q4-D,61,D:61
