player,game_id,survival,coins
A,20251210_010154,True,3
B,20251210_010154,True,3
C,20251210_010154,False,0
D,20251210_010154,True,4
A,20251210_010730,True,4
B,20251210_010730,True,4
C,20251210_010730,True,4
D,20251210_010730,True,4
A,20251210_010931,True,4
B,20251210_010931,True,4
C,20251210_010931,True,4
D,20251210_010931,True,4
A,20251210_011130,True,4
B,20251210_011130,True,4
C,20251210_011130,True,4
D,20251210_011130,True,4
A,20251210_011313,True,4
B,20251210_011313,True,4
C,20251210_011313,True,4
D,20251210_011313,True,4
A,20251210_011547,True,4
B,20251210_011547,True,4
C,20251210_011547,True,4
D,20251210_011547,True,4
A,20251210_011842,True,4
B,20251210_011842,True,4
C,20251210_011842,True,4
D,20251210_011842,True,4
A,20251210_011953,True,4
B,20251210_011953,True,4
C,20251210_011953,True,4
D,20251210_011953,True,4
A,20251210_012418,True,4
B,20251210_012418,True,4
C,20251210_012418,True,4
D,20251210_012418,True,4
A,20251210_012912,True,4
B,20251210_012912,True,4
C,20251210_012912,True,4
D,20251210_012912,True,4
