player,game_id,survival,coins
A,20260520_025209,False,0
B,20260520_025209,True,1
C,20260520_025209,False,0
D,20260520_025209,False,0
A,20260520_025317,False,0
B,20260520_025317,False,0
C,20260520_025317,False,0
D,20260520_025317,False,0
A,20260520_025405,True,4
B,20260520_025405,True,3
C,20260520_025405,True,3
D,20260520_025405,True,4
A,20260520_025435,True,4
B,20260520_025435,True,3
C,20260520_025435,True,3
D,20260520_025435,True,4
A,20260520_025458,True,4
B,20260520_025458,True,3
C,20260520_025458,True,3
D,20260520_025458,True,4
A,20260520_025521,True,4
B,20260520_025521,True,3
C,20260520_025521,True,3
D,20260520_025521,True,4
A,20260520_025539,True,4
B,20260520_025539,True,3
C,20260520_025539,True,3
D,20260520_025539,True,4
A,20260520_025556,True,4
B,20260520_025556,True,3
C,20260520_025556,True,3
D,20260520_025556,True,4
A,20260520_025625,True,4
B,20260520_025625,True,3
C,20260520_025625,True,3
D,20260520_025625,True,4
A,20260520_025643,True,4
B,20260520_025643,True,3
C,20260520_025643,True,3
D,20260520_025643,True,4
A,20260520_025700,True,4
B,20260520_025700,True,3
C,20260520_025700,True,3
D,20260520_025700,True,4
