game_id,round,agent_id,agent_decision,whom_to_verify,agent_status_end_of_round,death_reason,defaulted_to_pass,coins_end_of_round
20260522_002948,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260522_002948,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260522_002948,1,D,Pass,N/A,DIED,no_volunteer,False,0
20260522_002948,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260522_002948,2,B,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-D",N/A,ALIVE,N/A,False,3
20260522_002948,2,A,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-D",N/A,DIED,wrong_password,False,0
20260522_002948,2,D,N/A,N/A,DEAD,N/A,False,0
20260522_002948,2,C,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-D",N/A,ALIVE,N/A,False,3
20260522_002948,3,B,Verify: Q4,N/A,DIED,no_volunteer,False,0
20260522_002948,3,D,N/A,N/A,DEAD,N/A,False,0
20260522_002948,3,A,N/A,N/A,DEAD,N/A,False,0
20260522_002948,3,C,Verify: Q4,N/A,ALIVE,N/A,False,2
20260522_002948,4,B,N/A,N/A,DEAD,N/A,False,0
20260522_002948,4,D,N/A,N/A,DEAD,N/A,False,0
20260522_002948,4,A,N/A,N/A,DEAD,N/A,False,0
20260522_002948,4,C,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-B+C",N/A,ALIVE,N/A,False,2
20260522_003220,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20260522_003220,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260522_003220,1,D,Pass,N/A,DIED,no_volunteer,False,0
20260522_003220,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260522_003220,2,B,Verify: Q4,N/A,ALIVE,N/A,False,2
20260522_003220,2,A,Verify: Q4,N/A,DIED,no_volunteer,False,0
20260522_003220,2,D,N/A,N/A,DEAD,N/A,False,0
20260522_003220,2,C,Verify: Q4,N/A,ALIVE,N/A,False,2
