game_id,agent_id,model,survived,was_winner,game_outcome,total_rounds,reflection
20260522_002948,A,gemini:gemini-3.1-pro-preview,False,False,SUCCESS,4,[No reflection - reflection_mode is 'none']
20260522_002948,B,gemini:gemini-3.1-pro-preview,False,False,SUCCESS,4,[No reflection - reflection_mode is 'none']
20260522_002948,C,gemini:gemini-3.1-pro-preview,True,True,SUCCESS,4,[No reflection - reflection_mode is 'none']
20260522_002948,D,dummy,False,False,SUCCESS,4,[No reflection - reflection_mode is 'none']
20260522_003220,A,gemini:gemini-3.1-pro-preview,False,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260522_003220,B,gemini:gemini-3.1-pro-preview,True,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260522_003220,C,gemini:gemini-3.1-pro-preview,True,True,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260522_003220,D,dummy,False,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260522_003400,A,gemini:gemini-3.1-pro-preview,False,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260522_003400,B,gemini:gemini-3.1-pro-preview,False,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260522_003400,C,gemini:gemini-3.1-pro-preview,True,True,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260522_003400,D,dummy,True,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260522_003500,A,gemini:gemini-3.1-pro-preview,False,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260522_003500,B,gemini:gemini-3.1-pro-preview,True,True,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260522_003500,C,gemini:gemini-3.1-pro-preview,True,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260522_003500,D,dummy,False,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260522_003629,A,gemini:gemini-3.1-pro-preview,True,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260522_003629,B,gemini:gemini-3.1-pro-preview,True,True,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260522_003629,C,gemini:gemini-3.1-pro-preview,False,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260522_003629,D,dummy,False,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260522_003809,A,gemini:gemini-3.1-pro-preview,False,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260522_003809,B,gemini:gemini-3.1-pro-preview,True,True,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260522_003809,C,gemini:gemini-3.1-pro-preview,False,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260522_003809,D,dummy,True,False,SUCCESS,3,[No reflection - reflection_mode is 'none']
20260522_003911,A,gemini:gemini-3.1-pro-preview,False,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260522_003911,B,gemini:gemini-3.1-pro-preview,True,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260522_003911,C,gemini:gemini-3.1-pro-preview,True,True,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260522_003911,D,dummy,True,False,SUCCESS,2,[No reflection - reflection_mode is 'none']
20260522_004008,A,gemini:gemini-3.1-pro-preview,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260522_004008,B,gemini:gemini-3.1-pro-preview,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260522_004008,C,gemini:gemini-3.1-pro-preview,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260522_004008,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260522_004048,A,gemini:gemini-3.1-pro-preview,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260522_004048,B,gemini:gemini-3.1-pro-preview,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260522_004048,C,gemini:gemini-3.1-pro-preview,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260522_004048,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260522_004132,A,gemini:gemini-3.1-pro-preview,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260522_004132,B,gemini:gemini-3.1-pro-preview,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260522_004132,C,gemini:gemini-3.1-pro-preview,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260522_004132,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260522_004203,A,gemini:gemini-3.1-pro-preview,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260522_004203,B,gemini:gemini-3.1-pro-preview,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260522_004203,C,gemini:gemini-3.1-pro-preview,True,True,SUCCESS,1,[No reflection - reflection_mode is 'none']
20260522_004203,D,dummy,True,False,SUCCESS,1,[No reflection - reflection_mode is 'none']
