game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260522_135750,2026-05-22 13:57:50.488720,2026-05-22 14:01:27.929934,3,SUCCESS,A,2,"A,B",217.441214
20260522_140127,2026-05-22 14:01:27.932933,2026-05-22 14:04:31.386133,4,ALL_DEAD,None,0,,183.4532
20260522_140431,2026-05-22 14:04:31.388645,2026-05-22 14:08:30.181888,2,SUCCESS,B,3,"B,C,D",238.793243
20260522_140830,2026-05-22 14:08:30.185423,2026-05-22 14:10:33.619276,2,SUCCESS,A,3,"A,B,C",123.433853
20260522_141033,2026-05-22 14:10:33.623363,2026-05-22 14:11:58.944459,2,SUCCESS,A,3,"A,B,C",85.321096
20260522_141158,2026-05-22 14:11:58.947941,2026-05-22 14:12:56.909493,2,SUCCESS,A,3,"A,B,D",57.961552
20260522_141256,2026-05-22 14:12:56.910495,2026-05-22 14:14:35.585510,2,SUCCESS,C,3,"A,B,C",98.675015
20260522_141435,2026-05-22 14:14:35.589840,2026-05-22 14:15:20.997333,2,SUCCESS,B,3,"A,B,C",45.407493
20260522_141521,2026-05-22 14:15:21.001605,2026-05-22 14:16:03.474986,2,SUCCESS,C,3,"B,C,D",42.473381
20260522_141603,2026-05-22 14:16:03.479388,2026-05-22 14:16:53.431044,2,SUCCESS,B,3,"A,B,C",49.951656
20260522_141653,2026-05-22 14:16:53.435529,2026-05-22 14:17:32.792726,2,SUCCESS,C,3,"A,C,D",39.357197
