player,game_id,survival,coins
A,20260522_013634,False,0
B,20260522_013634,True,2
C,20260522_013634,True,2
D,20260522_013634,False,0
A,20260522_014005,True,2
B,20260522_014005,True,2
C,20260522_014005,False,0
D,20260522_014005,False,0
A,20260522_014325,True,3
B,20260522_014325,False,0
C,20260522_014325,True,2
D,20260522_014325,True,4
A,20260522_014547,True,3
B,20260522_014547,True,3
C,20260522_014547,True,3
D,20260522_014547,False,0
A,20260522_014927,False,0
B,20260522_014927,True,3
C,20260522_014927,True,3
D,20260522_014927,True,4
A,20260522_015118,True,4
B,20260522_015118,True,3
C,20260522_015118,True,3
D,20260522_015118,True,4
A,20260522_015336,True,4
B,20260522_015336,True,3
C,20260522_015336,True,3
D,20260522_015336,True,4
A,20260522_015426,True,4
B,20260522_015426,True,3
C,20260522_015426,True,3
D,20260522_015426,True,4
A,20260522_015505,True,4
B,20260522_015505,True,3
C,20260522_015505,True,3
D,20260522_015505,True,4
A,20260522_015532,True,4
B,20260522_015532,True,3
C,20260522_015532,True,3
D,20260522_015532,True,4
A,20260522_015558,True,4
B,20260522_015558,True,3
C,20260522_015558,True,3
D,20260522_015558,True,4
