game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260522_001150,2026-05-22 00:11:50.754474,2026-05-22 00:13:29.737949,3,SUCCESS,B,2,"B,D",98.983475
20260522_001329,2026-05-22 00:13:29.742271,2026-05-22 00:15:12.892643,3,SUCCESS,A,2,"A,C",103.150372
20260522_001512,2026-05-22 00:15:12.896550,2026-05-22 00:16:38.951403,3,SUCCESS,C,2,"B,C",86.054853
20260522_001638,2026-05-22 00:16:38.952786,2026-05-22 00:17:37.723958,3,SUCCESS,C,2,"C,D",58.771172
20260522_001737,2026-05-22 00:17:37.725821,2026-05-22 00:18:50.298364,3,SUCCESS,C,2,"C,D",72.572543
20260522_001850,2026-05-22 00:18:50.302062,2026-05-22 00:19:54.839966,2,SUCCESS,B,3,"B,C,D",64.537904
20260522_001954,2026-05-22 00:19:54.842648,2026-05-22 00:20:36.041730,1,SUCCESS,B,4,"A,B,C,D",41.199082
20260522_002036,2026-05-22 00:20:36.044743,2026-05-22 00:21:16.019431,1,SUCCESS,B,4,"A,B,C,D",39.974688
20260522_002116,2026-05-22 00:21:16.023894,2026-05-22 00:22:00.569686,1,SUCCESS,B,4,"A,B,C,D",44.545792
20260522_002200,2026-05-22 00:22:00.573079,2026-05-22 00:22:28.193744,1,SUCCESS,B,4,"A,B,C,D",27.620665
20260522_002228,2026-05-22 00:22:28.195802,2026-05-22 00:23:06.213195,1,SUCCESS,B,4,"A,B,C,D",38.017393
