player,game_id,survival,coins
A,20260522_001150,False,0
B,20260522_001150,True,2
C,20260522_001150,False,0
D,20260522_001150,True,4
A,20260522_001329,True,2
B,20260522_001329,False,0
C,20260522_001329,True,2
D,20260522_001329,False,0
A,20260522_001512,False,0
B,20260522_001512,True,2
C,20260522_001512,True,2
D,20260522_001512,False,0
A,20260522_001638,False,0
B,20260522_001638,False,0
C,20260522_001638,True,2
D,20260522_001638,True,4
A,20260522_001737,False,0
B,20260522_001737,False,0
C,20260522_001737,True,2
D,20260522_001737,True,4
A,20260522_001850,False,0
B,20260522_001850,True,3
C,20260522_001850,True,2
D,20260522_001850,True,4
A,20260522_001954,True,3
B,20260522_001954,True,4
C,20260522_001954,True,3
D,20260522_001954,True,4
A,20260522_002036,True,4
B,20260522_002036,True,4
C,20260522_002036,True,3
D,20260522_002036,True,4
A,20260522_002116,True,4
B,20260522_002116,True,4
C,20260522_002116,True,3
D,20260522_002116,True,4
A,20260522_002200,True,4
B,20260522_002200,True,4
C,20260522_002200,True,3
D,20260522_002200,True,4
A,20260522_002228,True,4
B,20260522_002228,True,4
C,20260522_002228,True,4
D,20260522_002228,True,4
