game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20251210_015406,2025-12-10 01:54:06.118134,2025-12-10 01:57:20.786017,2,SUCCESS,A,3,"A,B,C",194.667883
20251210_015720,2025-12-10 01:57:20.791286,2025-12-10 01:58:47.640207,1,SUCCESS,B,4,"A,B,C,D",86.848921
20251210_015847,2025-12-10 01:58:47.642672,2025-12-10 02:00:13.385711,1,SUCCESS,B,4,"A,B,C,D",85.743039
20251210_020013,2025-12-10 02:00:13.389070,2025-12-10 02:01:21.978416,1,SUCCESS,A,4,"A,B,C,D",68.589346
20251210_020121,2025-12-10 02:01:21.982064,2025-12-10 02:03:48.820649,1,SUCCESS,C,4,"A,B,C,D",146.838585
20251210_020348,2025-12-10 02:03:48.824745,2025-12-10 02:06:32.444007,1,SUCCESS,A,4,"A,B,C,D",163.619262
20251210_020632,2025-12-10 02:06:32.448100,2025-12-10 02:10:17.705345,1,SUCCESS,B,4,"A,B,C,D",225.257245
20251210_021017,2025-12-10 02:10:17.707914,2025-12-10 02:12:21.561931,1,SUCCESS,A,4,"A,B,C,D",123.854017
20251210_021221,2025-12-10 02:12:21.564988,2025-12-10 02:14:43.720827,1,SUCCESS,B,4,"A,B,C,D",142.155839
20251210_021443,2025-12-10 02:14:43.724529,2025-12-10 02:16:09.387129,1,SUCCESS,A,4,"A,B,C,D",85.6626
