game_id,round,question_id,capsule_label,correct_answer,player_answers
20251210_015406,1,Q1,Q1-A+B+C,8,"A,B,C:8"
20251210_015406,1,Q2,Q2-B+A,48,"B,A:48"
20251210_015406,1,Q3,Q3-C,23,C:23
20251210_015406,1,Q4,Q4-D,43,D:43
20251210_015406,2,Q1,Q1-A+B+C,8,"A,B,C:8"
20251210_015406,2,Q2,Q2-B+A,48,"B,A:48"
20251210_015406,2,Q3,Q3-C,23,C:23
20251210_015406,2,Q4,Q4-D+B+C,43,"D,B,C:43"
20251210_015720,1,Q1,Q1-A+C,44,"A,C:44"
20251210_015720,1,Q2,Q2-B,7,B:7
20251210_015720,1,Q3,Q3-C,75,C:75
20251210_015720,1,Q4,Q4-D,90,D:90
20251210_015847,1,Q1,Q1-A+C,36,"A,C:36"
20251210_015847,1,Q2,Q2-B,7,B:7
20251210_015847,1,Q3,Q3-C,86,C:86
20251210_015847,1,Q4,Q4-D,38,D:38
20251210_020013,1,Q1,Q1-A+C,9,"A,C:9"
20251210_020013,1,Q2,Q2-B,76,B:76
20251210_020013,1,Q3,Q3-C,63,C:63
20251210_020013,1,Q4,Q4-D,34,D:34
20251210_020121,1,Q1,Q1-A,33,A:33
20251210_020121,1,Q2,Q2-B,87,B:87
20251210_020121,1,Q3,Q3-C,86,C:86
20251210_020121,1,Q4,Q4-D,82,D:82
20251210_020348,1,Q1,Q1-A,77,A:77
20251210_020348,1,Q2,Q2-B,72,B:72
20251210_020348,1,Q3,Q3-C,6,C:6
20251210_020348,1,Q4,Q4-D,11,D:11
20251210_020632,1,Q1,Q1-A,75,A:75
20251210_020632,1,Q2,Q2-B,27,B:27
20251210_020632,1,Q3,Q3-C,75,C:75
20251210_020632,1,Q4,Q4-D,60,D:60
20251210_021017,1,Q1,Q1-A,88,A:88
20251210_021017,1,Q2,Q2-B,84,B:84
20251210_021017,1,Q3,Q3-C,39,C:39
20251210_021017,1,Q4,Q4-D,11,D:11
20251210_021221,1,Q1,Q1-A,8,A:8
20251210_021221,1,Q2,Q2-B,79,B:79
20251210_021221,1,Q3,Q3-C,63,C:63
20251210_021221,1,Q4,Q4-D,84,D:84
20251210_021443,1,Q1,Q1-A,73,A:73
20251210_021443,1,Q2,Q2-B,9,B:9
20251210_021443,1,Q3,Q3-C,8,C:8
20251210_021443,1,Q4,Q4-D,36,D:36
