player,game_id,survival,coins
A,20251210_015406,True,3
B,20251210_015406,True,2
C,20251210_015406,True,2
D,20251210_015406,False,0
A,20251210_015720,True,4
B,20251210_015720,True,4
C,20251210_015720,True,3
D,20251210_015720,True,4
A,20251210_015847,True,4
B,20251210_015847,True,4
C,20251210_015847,True,3
D,20251210_015847,True,4
A,20251210_020013,True,4
B,20251210_020013,True,4
C,20251210_020013,True,3
D,20251210_020013,True,4
A,20251210_020121,True,4
B,20251210_020121,True,4
C,20251210_020121,True,4
D,20251210_020121,True,4
A,20251210_020348,True,4
B,20251210_020348,True,4
C,20251210_020348,True,4
D,20251210_020348,True,4
A,20251210_020632,True,4
B,20251210_020632,True,4
C,20251210_020632,True,4
D,20251210_020632,True,4
A,20251210_021017,True,4
B,20251210_021017,True,4
C,20251210_021017,True,4
D,20251210_021017,True,4
A,20251210_021221,True,4
B,20251210_021221,True,4
C,20251210_021221,True,4
D,20251210_021221,True,4
A,20251210_021443,True,4
B,20251210_021443,True,4
C,20251210_021443,True,4
D,20251210_021443,True,4
