game_id,round,question_id,capsule_label,correct_answer,player_answers
20260521_154253,1,Q1,Q1-A+B+C,43,"A,B,C:43"
20260521_154253,1,Q2,Q2-B+A,86,"B,A:86"
20260521_154253,1,Q3,Q3-C,7,C:7
20260521_154253,1,Q4,Q4-D,34,D:wrong answer
20260521_154253,2,Q1,Q1-A+B+C,43,"A,B,C:43"
20260521_154253,2,Q2,Q2-B+A,86,"B,A:86"
20260521_154253,2,Q3,Q3-C+A+B,7,"C,A,B:7"
20260521_154253,2,Q4,Q4-D,34,D:wrong answer
20260521_154253,2,Q4,Q4-C,34,C:34
20260521_154253,3,Q1,Q1-A+B+C,43,"A,B,C:43"
20260521_154253,3,Q2,Q2-B+A,86,"B,A:86"
20260521_154253,3,Q3,Q3-C+A+B,7,"C,A,B:7"
20260521_154253,3,Q4,Q4-D,34,D:wrong answer
20260521_154253,3,Q4,Q4-C,34,C:34
20260521_154650,1,Q1,Q1-A+B+C,82,"A,B,C:82"
20260521_154650,1,Q2,Q2-B+A,47,"B,A:47"
20260521_154650,1,Q3,Q3-C,56,C:56
20260521_154650,1,Q4,Q4-D,64,D:64
20260521_154650,2,Q1,Q1-A+B+C,82,"A,B,C:82"
20260521_154650,2,Q2,Q2-B+A,47,"B,A:47"
20260521_154650,2,Q3,Q3-C+B,56,"C,B:56"
20260521_154650,2,Q4,Q4-D+C,64,"D,C:64"
20260521_154650,3,Q1,Q1-A+B+C,82,"A,B,C:82"
20260521_154650,3,Q2,Q2-B+A,47,"B,A:47"
20260521_154650,3,Q3,Q3-C+B,56,"C,B:56"
20260521_154650,3,Q4,Q4-D+C,64,"D,C:64"
20260521_154830,1,Q1,Q1-A+B,43,"A,B:43"
20260521_154830,1,Q2,Q2-B,77,B:77
20260521_154830,1,Q3,Q3-C,38,C:38
20260521_154830,1,Q4,Q4-D+C,48,"D,C:48"
20260521_155012,1,Q1,Q1-A+B,45,"A,B:45"
20260521_155012,1,Q2,Q2-B,36,B:36
20260521_155012,1,Q3,Q3-C,8,C:8
20260521_155012,1,Q4,Q4-D+C,78,"D,C:78"
20260521_155148,1,Q1,Q1-A+B,9,"A,B:9"
20260521_155148,1,Q2,Q2-B,44,B:44
20260521_155148,1,Q3,Q3-C,83,C:83
20260521_155148,1,Q4,Q4-D+C,80,"D,C:80"
20260521_155230,1,Q1,Q1-A+B,18,"A,B:18"
20260521_155230,1,Q2,Q2-B,63,B:63
20260521_155230,1,Q3,Q3-C,60,C:60
20260521_155230,1,Q4,Q4-D+C,48,"D,C:48"
20260521_155255,1,Q1,Q1-A+B,9,"A,B:9"
20260521_155255,1,Q2,Q2-B,87,B:87
20260521_155255,1,Q3,Q3-C,47,C:47
20260521_155255,1,Q4,Q4-D+C,88,"D,C:88"
20260521_155319,1,Q1,Q1-A+B,8,"A,B:8"
20260521_155319,1,Q2,Q2-B,49,B:49
20260521_155319,1,Q3,Q3-C,4,C:4
20260521_155319,1,Q4,Q4-D+C,34,"D,C:34"
20260521_155347,1,Q1,Q1-A+B,84,"A,B:84"
20260521_155347,1,Q2,Q2-B,11,B:11
20260521_155347,1,Q3,Q3-C,87,C:87
20260521_155347,1,Q4,Q4-D+C,39,"D,C:39"
20260521_155407,1,Q1,Q1-A+B,88,"A,B:88"
20260521_155407,1,Q2,Q2-B,83,B:83
20260521_155407,1,Q3,Q3-C,5,C:5
20260521_155407,1,Q4,Q4-D+C,24,"D,C:24"
20260521_155429,1,Q1,Q1-A+B,6,"A,B:6"
20260521_155429,1,Q2,Q2-B,5,B:5
20260521_155429,1,Q3,Q3-C,6,C:6
20260521_155429,1,Q4,Q4-D+C,63,"D,C:63"
