game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260520_214211,2026-05-20 21:42:11.689183,2026-05-20 21:45:29.597406,4,SUCCESS,A,1,A,197.908223
20260520_214529,2026-05-20 21:45:29.609744,2026-05-20 21:48:03.754364,4,SUCCESS,A,1,A,154.14462
20260520_214803,2026-05-20 21:48:03.757566,2026-05-20 21:51:44.396389,3,SUCCESS,A,2,"A,D",220.638823
20260520_215144,2026-05-20 21:51:44.399270,2026-05-20 21:56:32.926527,2,SUCCESS,C,3,"A,B,C",288.527257
20260520_215632,2026-05-20 21:56:32.929138,2026-05-20 21:58:39.432889,1,SUCCESS,C,4,"A,B,C,D",126.503751
20260520_215839,2026-05-20 21:58:39.435191,2026-05-20 21:59:34.748963,1,SUCCESS,C,4,"A,B,C,D",55.313772
20260520_215934,2026-05-20 21:59:34.750525,2026-05-20 22:00:00.127509,1,SUCCESS,C,4,"A,B,C,D",25.376984
20260520_220000,2026-05-20 22:00:00.129954,2026-05-20 22:00:40.315649,1,SUCCESS,C,4,"A,B,C,D",40.185695
20260520_220040,2026-05-20 22:00:40.318325,2026-05-20 22:00:59.032322,1,SUCCESS,C,4,"A,B,C,D",18.713997
20260520_220059,2026-05-20 22:00:59.034857,2026-05-20 22:01:18.773852,1,SUCCESS,C,4,"A,B,C,D",19.738995
20260520_220118,2026-05-20 22:01:18.776395,2026-05-20 22:01:36.396102,1,SUCCESS,C,4,"A,B,C,D",17.619707
