game_id,round,agent_id,agent_decision,whom_to_verify,agent_status_end_of_round,death_reason,defaulted_to_pass,coins_end_of_round
20251210_132247,1,A,Verify: Q2,N/A,DIED,no_volunteer,False,0
20251210_132247,1,D,Pass,N/A,ALIVE,N/A,False,4
20251210_132247,1,C,Verify: Q1,N/A,ALIVE,N/A,False,3
20251210_132247,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20251210_132247,2,A,N/A,N/A,DEAD,N/A,False,0
20251210_132247,2,C,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C, Q4-D",N/A,DIED,wrong_password,False,0
20251210_132247,2,B,Verify: Q3,N/A,ALIVE,N/A,False,2
20251210_132247,2,D,Pass,N/A,ALIVE,N/A,False,4
20251210_132247,3,A,N/A,N/A,DEAD,N/A,False,0
20251210_132247,3,C,N/A,N/A,DEAD,N/A,False,0
20251210_132247,3,B,Verify: Q4,N/A,ALIVE,N/A,False,1
20251210_132247,3,D,Pass,N/A,DIED,no_volunteer,False,0
20251210_132247,4,A,N/A,N/A,DEAD,N/A,False,0
20251210_132247,4,C,N/A,N/A,DEAD,N/A,False,0
20251210_132247,4,B,"Volunteer: Q1-A+B+C, Q2-B+A, Q3-C+B, Q4-B",N/A,ALIVE,N/A,False,1
20251210_132247,4,D,N/A,N/A,DEAD,N/A,False,0
20251210_132930,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20251210_132930,1,D,Pass,N/A,ALIVE,N/A,False,4
20251210_132930,1,C,Verify: Q4,N/A,ALIVE,N/A,False,3
20251210_132930,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20251210_133327,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20251210_133327,1,D,Pass,N/A,ALIVE,N/A,False,4
20251210_133327,1,C,Pass,N/A,ALIVE,N/A,False,4
20251210_133327,1,B,Verify: Q4,N/A,ALIVE,N/A,False,3
20251210_134048,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20251210_134048,1,D,Pass,N/A,ALIVE,N/A,False,4
20251210_134048,1,C,Pass,N/A,ALIVE,N/A,False,4
20251210_134048,1,B,Verify: Q4,N/A,ALIVE,N/A,False,3
20251210_134432,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20251210_134432,1,D,Pass,N/A,ALIVE,N/A,False,4
20251210_134432,1,C,Pass,N/A,ALIVE,N/A,False,4
20251210_134432,1,B,Verify: Q4,N/A,ALIVE,N/A,False,3
20251210_134826,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20251210_134826,1,D,Pass,N/A,ALIVE,N/A,False,4
20251210_134826,1,C,Pass,N/A,ALIVE,N/A,False,4
20251210_134826,1,B,Verify: Q4,N/A,ALIVE,N/A,False,3
20251210_135020,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20251210_135020,1,D,Pass,N/A,ALIVE,N/A,False,4
20251210_135020,1,C,Pass,N/A,ALIVE,N/A,False,4
20251210_135020,1,B,Verify: Q4,N/A,ALIVE,N/A,False,3
20251210_135222,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20251210_135222,1,D,Pass,N/A,ALIVE,N/A,False,4
20251210_135222,1,C,Pass,N/A,ALIVE,N/A,False,4
20251210_135222,1,B,Verify: Q4,N/A,ALIVE,N/A,False,3
20251210_135504,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20251210_135504,1,D,Pass,N/A,ALIVE,N/A,False,4
20251210_135504,1,C,Pass,N/A,ALIVE,N/A,False,4
20251210_135504,1,B,Verify: Q4,N/A,ALIVE,N/A,False,3
20251210_135742,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20251210_135742,1,D,Pass,N/A,ALIVE,N/A,False,4
20251210_135742,1,C,Pass,N/A,ALIVE,N/A,False,4
20251210_135742,1,B,Verify: Q4,N/A,ALIVE,N/A,False,3
20251210_140014,1,A,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20251210_140014,1,D,Pass,N/A,ALIVE,N/A,False,4
20251210_140014,1,C,Pass,N/A,ALIVE,N/A,False,4
20251210_140014,1,B,Verify: Q4,N/A,ALIVE,N/A,False,3
