game_id,start_time,end_time,total_rounds,outcome,winner,num_survivors,survivors,duration_seconds
20260522_025925,2026-05-22 02:59:25.496850,2026-05-22 03:01:29.259774,4,ALL_DEAD,None,0,,123.762924
20260522_030129,2026-05-22 03:01:29.265204,2026-05-22 03:03:21.906588,1,SUCCESS,C,4,"A,B,C,D",112.641384
20260522_030321,2026-05-22 03:03:21.909453,2026-05-22 03:04:43.809855,1,SUCCESS,C,4,"A,B,C,D",81.900402
20260522_030443,2026-05-22 03:04:43.814315,2026-05-22 03:05:54.509858,1,SUCCESS,C,4,"A,B,C,D",70.695543
20260522_030554,2026-05-22 03:05:54.514407,2026-05-22 03:08:23.316451,4,ALL_DEAD,None,0,,148.802044
20260522_030823,2026-05-22 03:08:23.348030,2026-05-22 03:10:54.857448,1,SUCCESS,C,4,"A,B,C,D",151.509418
20260522_031054,2026-05-22 03:10:54.862932,2026-05-22 03:11:30.983105,1,SUCCESS,C,4,"A,B,C,D",36.120173
20260522_031130,2026-05-22 03:11:30.987772,2026-05-22 03:12:02.989980,1,SUCCESS,C,4,"A,B,C,D",32.002208
20260522_031202,2026-05-22 03:12:02.993767,2026-05-22 03:12:23.794246,1,SUCCESS,C,4,"A,B,C,D",20.800479
20260522_031223,2026-05-22 03:12:23.798758,2026-05-22 03:12:46.556922,1,SUCCESS,C,4,"A,B,C,D",22.758164
20260522_031246,2026-05-22 03:12:46.559591,2026-05-22 03:13:01.477501,1,SUCCESS,C,4,"A,B,C,D",14.91791
