game_id,round,agent_id,agent_decision,whom_to_verify,agent_status_end_of_round,death_reason,defaulted_to_pass,coins_end_of_round
20260522_025925,1,C,Verify: Q1,N/A,DIED,no_volunteer,False,0
20260522_025925,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260522_025925,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_025925,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260522_025925,2,B,Verify: Q3,N/A,ALIVE,N/A,False,2
20260522_025925,2,D,Pass,N/A,ALIVE,N/A,False,4
20260522_025925,2,C,N/A,N/A,DEAD,N/A,False,0
20260522_025925,2,A,Verify: Q3,N/A,DIED,no_volunteer,False,0
20260522_025925,3,B,Verify: Q4,N/A,DIED,no_volunteer,False,0
20260522_025925,3,D,Pass,N/A,ALIVE,N/A,False,4
20260522_025925,3,C,N/A,N/A,DEAD,N/A,False,0
20260522_025925,3,A,N/A,N/A,DEAD,N/A,False,0
20260522_025925,4,C,N/A,N/A,DEAD,N/A,False,0
20260522_025925,4,D,Pass,N/A,DIED,no_volunteer,False,0
20260522_025925,4,B,N/A,N/A,DEAD,N/A,False,0
20260522_025925,4,A,N/A,N/A,DEAD,N/A,False,0
20260522_030129,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_030129,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260522_030129,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_030129,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260522_030321,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_030321,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260522_030321,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_030321,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260522_030443,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_030443,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260522_030443,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_030443,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260522_030554,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,DIED,wrong_password,False,0
20260522_030554,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260522_030554,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_030554,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260522_030554,2,B,Verify: Q3,N/A,DIED,no_volunteer,False,0
20260522_030554,2,D,Pass,N/A,ALIVE,N/A,False,4
20260522_030554,2,C,N/A,N/A,DEAD,N/A,False,0
20260522_030554,2,A,Verify: Q3,N/A,ALIVE,N/A,False,2
20260522_030554,3,C,N/A,N/A,DEAD,N/A,False,0
20260522_030554,3,D,Pass,N/A,ALIVE,N/A,False,4
20260522_030554,3,B,N/A,N/A,DEAD,N/A,False,0
20260522_030554,3,A,Verify: Q4,N/A,DIED,no_volunteer,False,0
20260522_030554,4,C,N/A,N/A,DEAD,N/A,False,0
20260522_030554,4,D,Pass,N/A,DIED,no_volunteer,False,0
20260522_030554,4,B,N/A,N/A,DEAD,N/A,False,0
20260522_030554,4,A,N/A,N/A,DEAD,N/A,False,0
20260522_030823,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_030823,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260522_030823,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_030823,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260522_031054,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_031054,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260522_031054,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_031054,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260522_031130,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_031130,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260522_031130,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_031130,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260522_031202,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_031202,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260522_031202,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_031202,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260522_031223,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_031223,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260522_031223,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_031223,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
20260522_031246,1,C,"Volunteer: Q1-A, Q2-B, Q3-C, Q4-D",N/A,ALIVE,N/A,False,4
20260522_031246,1,B,Verify: Q1,N/A,ALIVE,N/A,False,3
20260522_031246,1,D,Pass,N/A,ALIVE,N/A,False,4
20260522_031246,1,A,Verify: Q2,N/A,ALIVE,N/A,False,3
